"","SA","Household Size","Family household type","Households count"
"1","Bayswater","One person","One family household: Couple family with no children",0
"2","Bayswater","One person","One family household: Couple family with children",0
"3","Bayswater","One person","One family household: One parent family",0
"4","Bayswater","One person","One family household: Other family",0
"5","Bayswater","One person","Two or more family household: Couple family with no children",0
"6","Bayswater","One person","Two or more family household: Couple family with children",0
"7","Bayswater","One person","Two or more family household: One parent family",0
"8","Bayswater","One person","Two or more family household: Other family",0
"9","Bayswater","One person","Lone person household",1100
"10","Bayswater","One person","Group household",0
"11","Bayswater","Two persons","One family household: Couple family with no children",2152
"12","Bayswater","Two persons","One family household: Couple family with children",0
"13","Bayswater","Two persons","One family household: One parent family",524
"14","Bayswater","Two persons","One family household: Other family",90
"15","Bayswater","Two persons","Two or more family household: Couple family with no children",0
"16","Bayswater","Two persons","Two or more family household: Couple family with children",0
"17","Bayswater","Two persons","Two or more family household: One parent family",0
"18","Bayswater","Two persons","Two or more family household: Other family",0
"19","Bayswater","Two persons","Lone person household",0
"20","Bayswater","Two persons","Group household",256
"21","Bayswater","Three persons","One family household: Couple family with no children",180
"22","Bayswater","Three persons","One family household: Couple family with children",1452
"23","Bayswater","Three persons","One family household: One parent family",507
"24","Bayswater","Three persons","One family household: Other family",18
"25","Bayswater","Three persons","Two or more family household: Couple family with no children",0
"26","Bayswater","Three persons","Two or more family household: Couple family with children",0
"27","Bayswater","Three persons","Two or more family household: One parent family",0
"28","Bayswater","Three persons","Two or more family household: Other family",0
"29","Bayswater","Three persons","Lone person household",0
"30","Bayswater","Three persons","Group household",72
"31","Bayswater","Four persons","One family household: Couple family with no children",36
"32","Bayswater","Four persons","One family household: Couple family with children",2120
"33","Bayswater","Four persons","One family household: One parent family",272
"34","Bayswater","Four persons","One family household: Other family",24
"35","Bayswater","Four persons","Two or more family household: Couple family with no children",48
"36","Bayswater","Four persons","Two or more family household: Couple family with children",0
"37","Bayswater","Four persons","Two or more family household: One parent family",44
"38","Bayswater","Four persons","Two or more family household: Other family",0
"39","Bayswater","Four persons","Lone person household",0
"40","Bayswater","Four persons","Group household",16
"41","Bayswater","Five persons","One family household: Couple family with no children",0
"42","Bayswater","Five persons","One family household: Couple family with children",940
"43","Bayswater","Five persons","One family household: One parent family",95
"44","Bayswater","Five persons","One family household: Other family",0
"45","Bayswater","Five persons","Two or more family household: Couple family with no children",0
"46","Bayswater","Five persons","Two or more family household: Couple family with children",40
"47","Bayswater","Five persons","Two or more family household: One parent family",30
"48","Bayswater","Five persons","Two or more family household: Other family",0
"49","Bayswater","Five persons","Lone person household",0
"50","Bayswater","Five persons","Group household",0
"51","Bayswater","Six or more persons","One family household: Couple family with no children",0
"52","Bayswater","Six or more persons","One family household: Couple family with children",408
"53","Bayswater","Six or more persons","One family household: One parent family",0
"54","Bayswater","Six or more persons","One family household: Other family",0
"55","Bayswater","Six or more persons","Two or more family household: Couple family with no children",0
"56","Bayswater","Six or more persons","Two or more family household: Couple family with children",144
"57","Bayswater","Six or more persons","Two or more family household: One parent family",18
"58","Bayswater","Six or more persons","Two or more family household: Other family",0
"59","Bayswater","Six or more persons","Lone person household",0
"60","Bayswater","Six or more persons","Group household",0
