"","SA","Household Size","Family household type","Households count"
"1","Bayswater North","One person","One family household: Couple family with no children",0
"2","Bayswater North","One person","One family household: Couple family with children",0
"3","Bayswater North","One person","One family household: One parent family",0
"4","Bayswater North","One person","One family household: Other family",0
"5","Bayswater North","One person","Two or more family household: Couple family with no children",0
"6","Bayswater North","One person","Two or more family household: Couple family with children",0
"7","Bayswater North","One person","Two or more family household: One parent family",0
"8","Bayswater North","One person","Two or more family household: Other family",0
"9","Bayswater North","One person","Lone person household",953
"10","Bayswater North","One person","Group household",0
"11","Bayswater North","Two persons","One family household: Couple family with no children",1684
"12","Bayswater North","Two persons","One family household: Couple family with children",0
"13","Bayswater North","Two persons","One family household: One parent family",482
"14","Bayswater North","Two persons","One family household: Other family",88
"15","Bayswater North","Two persons","Two or more family household: Couple family with no children",0
"16","Bayswater North","Two persons","Two or more family household: Couple family with children",0
"17","Bayswater North","Two persons","Two or more family household: One parent family",0
"18","Bayswater North","Two persons","Two or more family household: Other family",0
"19","Bayswater North","Two persons","Lone person household",0
"20","Bayswater North","Two persons","Group household",226
"21","Bayswater North","Three persons","One family household: Couple family with no children",105
"22","Bayswater North","Three persons","One family household: Couple family with children",1557
"23","Bayswater North","Three persons","One family household: One parent family",486
"24","Bayswater North","Three persons","One family household: Other family",12
"25","Bayswater North","Three persons","Two or more family household: Couple family with no children",0
"26","Bayswater North","Three persons","Two or more family household: Couple family with children",0
"27","Bayswater North","Three persons","Two or more family household: One parent family",0
"28","Bayswater North","Three persons","Two or more family household: Other family",0
"29","Bayswater North","Three persons","Lone person household",0
"30","Bayswater North","Three persons","Group household",36
"31","Bayswater North","Four persons","One family household: Couple family with no children",24
"32","Bayswater North","Four persons","One family household: Couple family with children",2624
"33","Bayswater North","Four persons","One family household: One parent family",320
"34","Bayswater North","Four persons","One family household: Other family",0
"35","Bayswater North","Four persons","Two or more family household: Couple family with no children",24
"36","Bayswater North","Four persons","Two or more family household: Couple family with children",0
"37","Bayswater North","Four persons","Two or more family household: One parent family",20
"38","Bayswater North","Four persons","Two or more family household: Other family",0
"39","Bayswater North","Four persons","Lone person household",0
"40","Bayswater North","Four persons","Group household",12
"41","Bayswater North","Five persons","One family household: Couple family with no children",0
"42","Bayswater North","Five persons","One family household: Couple family with children",1390
"43","Bayswater North","Five persons","One family household: One parent family",85
"44","Bayswater North","Five persons","One family household: Other family",0
"45","Bayswater North","Five persons","Two or more family household: Couple family with no children",0
"46","Bayswater North","Five persons","Two or more family household: Couple family with children",35
"47","Bayswater North","Five persons","Two or more family household: One parent family",45
"48","Bayswater North","Five persons","Two or more family household: Other family",0
"49","Bayswater North","Five persons","Lone person household",0
"50","Bayswater North","Five persons","Group household",0
"51","Bayswater North","Six or more persons","One family household: Couple family with no children",0
"52","Bayswater North","Six or more persons","One family household: Couple family with children",528
"53","Bayswater North","Six or more persons","One family household: One parent family",78
"54","Bayswater North","Six or more persons","One family household: Other family",0
"55","Bayswater North","Six or more persons","Two or more family household: Couple family with no children",0
"56","Bayswater North","Six or more persons","Two or more family household: Couple family with children",102
"57","Bayswater North","Six or more persons","Two or more family household: One parent family",18
"58","Bayswater North","Six or more persons","Two or more family household: Other family",0
"59","Bayswater North","Six or more persons","Lone person household",0
"60","Bayswater North","Six or more persons","Group household",0
