"","SA","Household Size","Family household type","Households count"
"1","Altona","One person","One family household: Couple family with no children",0
"2","Altona","One person","One family household: Couple family with children",0
"3","Altona","One person","One family household: One parent family",0
"4","Altona","One person","One family household: Other family",0
"5","Altona","One person","Two or more family household: Couple family with no children",0
"6","Altona","One person","Two or more family household: Couple family with children",0
"7","Altona","One person","Two or more family household: One parent family",0
"8","Altona","One person","Two or more family household: Other family",0
"9","Altona","One person","Lone person household",1459
"10","Altona","One person","Group household",0
"11","Altona","Two persons","One family household: Couple family with no children",2702
"12","Altona","Two persons","One family household: Couple family with children",0
"13","Altona","Two persons","One family household: One parent family",500
"14","Altona","Two persons","One family household: Other family",108
"15","Altona","Two persons","Two or more family household: Couple family with no children",0
"16","Altona","Two persons","Two or more family household: Couple family with children",0
"17","Altona","Two persons","Two or more family household: One parent family",0
"18","Altona","Two persons","Two or more family household: Other family",0
"19","Altona","Two persons","Lone person household",0
"20","Altona","Two persons","Group household",268
"21","Altona","Three persons","One family household: Couple family with no children",144
"22","Altona","Three persons","One family household: Couple family with children",1482
"23","Altona","Three persons","One family household: One parent family",426
"24","Altona","Three persons","One family household: Other family",12
"25","Altona","Three persons","Two or more family household: Couple family with no children",0
"26","Altona","Three persons","Two or more family household: Couple family with children",0
"27","Altona","Three persons","Two or more family household: One parent family",0
"28","Altona","Three persons","Two or more family household: Other family",0
"29","Altona","Three persons","Lone person household",0
"30","Altona","Three persons","Group household",57
"31","Altona","Four persons","One family household: Couple family with no children",48
"32","Altona","Four persons","One family household: Couple family with children",2220
"33","Altona","Four persons","One family household: One parent family",196
"34","Altona","Four persons","One family household: Other family",16
"35","Altona","Four persons","Two or more family household: Couple family with no children",36
"36","Altona","Four persons","Two or more family household: Couple family with children",0
"37","Altona","Four persons","Two or more family household: One parent family",48
"38","Altona","Four persons","Two or more family household: Other family",0
"39","Altona","Four persons","Lone person household",0
"40","Altona","Four persons","Group household",56
"41","Altona","Five persons","One family household: Couple family with no children",15
"42","Altona","Five persons","One family household: Couple family with children",815
"43","Altona","Five persons","One family household: One parent family",65
"44","Altona","Five persons","One family household: Other family",0
"45","Altona","Five persons","Two or more family household: Couple family with no children",0
"46","Altona","Five persons","Two or more family household: Couple family with children",70
"47","Altona","Five persons","Two or more family household: One parent family",50
"48","Altona","Five persons","Two or more family household: Other family",0
"49","Altona","Five persons","Lone person household",0
"50","Altona","Five persons","Group household",0
"51","Altona","Six or more persons","One family household: Couple family with no children",0
"52","Altona","Six or more persons","One family household: Couple family with children",396
"53","Altona","Six or more persons","One family household: One parent family",36
"54","Altona","Six or more persons","One family household: Other family",0
"55","Altona","Six or more persons","Two or more family household: Couple family with no children",0
"56","Altona","Six or more persons","Two or more family household: Couple family with children",60
"57","Altona","Six or more persons","Two or more family household: One parent family",18
"58","Altona","Six or more persons","Two or more family household: Other family",0
"59","Altona","Six or more persons","Lone person household",0
"60","Altona","Six or more persons","Group household",0
