"","SA","Household Size","Family household type","Households count"
"1","Montmorency - Briar Hill","One person","One family household: Couple family with no children",0
"2","Montmorency - Briar Hill","One person","One family household: Couple family with children",0
"3","Montmorency - Briar Hill","One person","One family household: One parent family",0
"4","Montmorency - Briar Hill","One person","One family household: Other family",0
"5","Montmorency - Briar Hill","One person","Two or more family household: Couple family with no children",0
"6","Montmorency - Briar Hill","One person","Two or more family household: Couple family with children",0
"7","Montmorency - Briar Hill","One person","Two or more family household: One parent family",0
"8","Montmorency - Briar Hill","One person","Two or more family household: Other family",0
"9","Montmorency - Briar Hill","One person","Lone person household",1452
"10","Montmorency - Briar Hill","One person","Group household",0
"11","Montmorency - Briar Hill","Two persons","One family household: Couple family with no children",3074
"12","Montmorency - Briar Hill","Two persons","One family household: Couple family with children",0
"13","Montmorency - Briar Hill","Two persons","One family household: One parent family",712
"14","Montmorency - Briar Hill","Two persons","One family household: Other family",110
"15","Montmorency - Briar Hill","Two persons","Two or more family household: Couple family with no children",0
"16","Montmorency - Briar Hill","Two persons","Two or more family household: Couple family with children",0
"17","Montmorency - Briar Hill","Two persons","Two or more family household: One parent family",0
"18","Montmorency - Briar Hill","Two persons","Two or more family household: Other family",0
"19","Montmorency - Briar Hill","Two persons","Lone person household",0
"20","Montmorency - Briar Hill","Two persons","Group household",262
"21","Montmorency - Briar Hill","Three persons","One family household: Couple family with no children",99
"22","Montmorency - Briar Hill","Three persons","One family household: Couple family with children",1959
"23","Montmorency - Briar Hill","Three persons","One family household: One parent family",672
"24","Montmorency - Briar Hill","Three persons","One family household: Other family",42
"25","Montmorency - Briar Hill","Three persons","Two or more family household: Couple family with no children",0
"26","Montmorency - Briar Hill","Three persons","Two or more family household: Couple family with children",0
"27","Montmorency - Briar Hill","Three persons","Two or more family household: One parent family",0
"28","Montmorency - Briar Hill","Three persons","Two or more family household: Other family",0
"29","Montmorency - Briar Hill","Three persons","Lone person household",0
"30","Montmorency - Briar Hill","Three persons","Group household",54
"31","Montmorency - Briar Hill","Four persons","One family household: Couple family with no children",16
"32","Montmorency - Briar Hill","Four persons","One family household: Couple family with children",3548
"33","Montmorency - Briar Hill","Four persons","One family household: One parent family",288
"34","Montmorency - Briar Hill","Four persons","One family household: Other family",0
"35","Montmorency - Briar Hill","Four persons","Two or more family household: Couple family with no children",20
"36","Montmorency - Briar Hill","Four persons","Two or more family household: Couple family with children",0
"37","Montmorency - Briar Hill","Four persons","Two or more family household: One parent family",36
"38","Montmorency - Briar Hill","Four persons","Two or more family household: Other family",0
"39","Montmorency - Briar Hill","Four persons","Lone person household",0
"40","Montmorency - Briar Hill","Four persons","Group household",24
"41","Montmorency - Briar Hill","Five persons","One family household: Couple family with no children",0
"42","Montmorency - Briar Hill","Five persons","One family household: Couple family with children",1750
"43","Montmorency - Briar Hill","Five persons","One family household: One parent family",45
"44","Montmorency - Briar Hill","Five persons","One family household: Other family",0
"45","Montmorency - Briar Hill","Five persons","Two or more family household: Couple family with no children",0
"46","Montmorency - Briar Hill","Five persons","Two or more family household: Couple family with children",30
"47","Montmorency - Briar Hill","Five persons","Two or more family household: One parent family",40
"48","Montmorency - Briar Hill","Five persons","Two or more family household: Other family",0
"49","Montmorency - Briar Hill","Five persons","Lone person household",0
"50","Montmorency - Briar Hill","Five persons","Group household",0
"51","Montmorency - Briar Hill","Six or more persons","One family household: Couple family with no children",0
"52","Montmorency - Briar Hill","Six or more persons","One family household: Couple family with children",570
"53","Montmorency - Briar Hill","Six or more persons","One family household: One parent family",18
"54","Montmorency - Briar Hill","Six or more persons","One family household: Other family",0
"55","Montmorency - Briar Hill","Six or more persons","Two or more family household: Couple family with no children",18
"56","Montmorency - Briar Hill","Six or more persons","Two or more family household: Couple family with children",42
"57","Montmorency - Briar Hill","Six or more persons","Two or more family household: One parent family",18
"58","Montmorency - Briar Hill","Six or more persons","Two or more family household: Other family",0
"59","Montmorency - Briar Hill","Six or more persons","Lone person household",0
"60","Montmorency - Briar Hill","Six or more persons","Group household",0
