"","SA","Household Size","Family household type","Households count"
"1","Narre Warren","One person","One family household: Couple family with no children",0
"2","Narre Warren","One person","One family household: Couple family with children",0
"3","Narre Warren","One person","One family household: One parent family",0
"4","Narre Warren","One person","One family household: Other family",0
"5","Narre Warren","One person","Two or more family household: Couple family with no children",0
"6","Narre Warren","One person","Two or more family household: Couple family with children",0
"7","Narre Warren","One person","Two or more family household: One parent family",0
"8","Narre Warren","One person","Two or more family household: Other family",0
"9","Narre Warren","One person","Lone person household",1540
"10","Narre Warren","One person","Group household",0
"11","Narre Warren","Two persons","One family household: Couple family with no children",3348
"12","Narre Warren","Two persons","One family household: Couple family with children",0
"13","Narre Warren","Two persons","One family household: One parent family",934
"14","Narre Warren","Two persons","One family household: Other family",136
"15","Narre Warren","Two persons","Two or more family household: Couple family with no children",0
"16","Narre Warren","Two persons","Two or more family household: Couple family with children",0
"17","Narre Warren","Two persons","Two or more family household: One parent family",0
"18","Narre Warren","Two persons","Two or more family household: Other family",0
"19","Narre Warren","Two persons","Lone person household",0
"20","Narre Warren","Two persons","Group household",350
"21","Narre Warren","Three persons","One family household: Couple family with no children",264
"22","Narre Warren","Three persons","One family household: Couple family with children",3141
"23","Narre Warren","Three persons","One family household: One parent family",1161
"24","Narre Warren","Three persons","One family household: Other family",36
"25","Narre Warren","Three persons","Two or more family household: Couple family with no children",0
"26","Narre Warren","Three persons","Two or more family household: Couple family with children",0
"27","Narre Warren","Three persons","Two or more family household: One parent family",0
"28","Narre Warren","Three persons","Two or more family household: Other family",0
"29","Narre Warren","Three persons","Lone person household",0
"30","Narre Warren","Three persons","Group household",63
"31","Narre Warren","Four persons","One family household: Couple family with no children",52
"32","Narre Warren","Four persons","One family household: Couple family with children",6520
"33","Narre Warren","Four persons","One family household: One parent family",608
"34","Narre Warren","Four persons","One family household: Other family",24
"35","Narre Warren","Four persons","Two or more family household: Couple family with no children",96
"36","Narre Warren","Four persons","Two or more family household: Couple family with children",0
"37","Narre Warren","Four persons","Two or more family household: One parent family",96
"38","Narre Warren","Four persons","Two or more family household: Other family",0
"39","Narre Warren","Four persons","Lone person household",0
"40","Narre Warren","Four persons","Group household",12
"41","Narre Warren","Five persons","One family household: Couple family with no children",20
"42","Narre Warren","Five persons","One family household: Couple family with children",3405
"43","Narre Warren","Five persons","One family household: One parent family",290
"44","Narre Warren","Five persons","One family household: Other family",0
"45","Narre Warren","Five persons","Two or more family household: Couple family with no children",15
"46","Narre Warren","Five persons","Two or more family household: Couple family with children",135
"47","Narre Warren","Five persons","Two or more family household: One parent family",90
"48","Narre Warren","Five persons","Two or more family household: Other family",0
"49","Narre Warren","Five persons","Lone person household",0
"50","Narre Warren","Five persons","Group household",15
"51","Narre Warren","Six or more persons","One family household: Couple family with no children",0
"52","Narre Warren","Six or more persons","One family household: Couple family with children",1668
"53","Narre Warren","Six or more persons","One family household: One parent family",132
"54","Narre Warren","Six or more persons","One family household: Other family",0
"55","Narre Warren","Six or more persons","Two or more family household: Couple family with no children",18
"56","Narre Warren","Six or more persons","Two or more family household: Couple family with children",420
"57","Narre Warren","Six or more persons","Two or more family household: One parent family",72
"58","Narre Warren","Six or more persons","Two or more family household: Other family",0
"59","Narre Warren","Six or more persons","Lone person household",0
"60","Narre Warren","Six or more persons","Group household",0
