"","SA","Household Size","Family household type","Households count"
"1","Aspendale Gardens - Waterways","One person","One family household: Couple family with no children",0
"2","Aspendale Gardens - Waterways","One person","One family household: Couple family with children",0
"3","Aspendale Gardens - Waterways","One person","One family household: One parent family",0
"4","Aspendale Gardens - Waterways","One person","One family household: Other family",0
"5","Aspendale Gardens - Waterways","One person","Two or more family household: Couple family with no children",0
"6","Aspendale Gardens - Waterways","One person","Two or more family household: Couple family with children",0
"7","Aspendale Gardens - Waterways","One person","Two or more family household: One parent family",0
"8","Aspendale Gardens - Waterways","One person","Two or more family household: Other family",0
"9","Aspendale Gardens - Waterways","One person","Lone person household",322
"10","Aspendale Gardens - Waterways","One person","Group household",0
"11","Aspendale Gardens - Waterways","Two persons","One family household: Couple family with no children",1166
"12","Aspendale Gardens - Waterways","Two persons","One family household: Couple family with children",0
"13","Aspendale Gardens - Waterways","Two persons","One family household: One parent family",142
"14","Aspendale Gardens - Waterways","Two persons","One family household: Other family",48
"15","Aspendale Gardens - Waterways","Two persons","Two or more family household: Couple family with no children",0
"16","Aspendale Gardens - Waterways","Two persons","Two or more family household: Couple family with children",0
"17","Aspendale Gardens - Waterways","Two persons","Two or more family household: One parent family",0
"18","Aspendale Gardens - Waterways","Two persons","Two or more family household: Other family",0
"19","Aspendale Gardens - Waterways","Two persons","Lone person household",0
"20","Aspendale Gardens - Waterways","Two persons","Group household",42
"21","Aspendale Gardens - Waterways","Three persons","One family household: Couple family with no children",54
"22","Aspendale Gardens - Waterways","Three persons","One family household: Couple family with children",1071
"23","Aspendale Gardens - Waterways","Three persons","One family household: One parent family",240
"24","Aspendale Gardens - Waterways","Three persons","One family household: Other family",18
"25","Aspendale Gardens - Waterways","Three persons","Two or more family household: Couple family with no children",0
"26","Aspendale Gardens - Waterways","Three persons","Two or more family household: Couple family with children",0
"27","Aspendale Gardens - Waterways","Three persons","Two or more family household: One parent family",0
"28","Aspendale Gardens - Waterways","Three persons","Two or more family household: Other family",0
"29","Aspendale Gardens - Waterways","Three persons","Lone person household",0
"30","Aspendale Gardens - Waterways","Three persons","Group household",12
"31","Aspendale Gardens - Waterways","Four persons","One family household: Couple family with no children",20
"32","Aspendale Gardens - Waterways","Four persons","One family household: Couple family with children",3052
"33","Aspendale Gardens - Waterways","Four persons","One family household: One parent family",104
"34","Aspendale Gardens - Waterways","Four persons","One family household: Other family",0
"35","Aspendale Gardens - Waterways","Four persons","Two or more family household: Couple family with no children",28
"36","Aspendale Gardens - Waterways","Four persons","Two or more family household: Couple family with children",0
"37","Aspendale Gardens - Waterways","Four persons","Two or more family household: One parent family",32
"38","Aspendale Gardens - Waterways","Four persons","Two or more family household: Other family",0
"39","Aspendale Gardens - Waterways","Four persons","Lone person household",0
"40","Aspendale Gardens - Waterways","Four persons","Group household",0
"41","Aspendale Gardens - Waterways","Five persons","One family household: Couple family with no children",0
"42","Aspendale Gardens - Waterways","Five persons","One family household: Couple family with children",1370
"43","Aspendale Gardens - Waterways","Five persons","One family household: One parent family",50
"44","Aspendale Gardens - Waterways","Five persons","One family household: Other family",0
"45","Aspendale Gardens - Waterways","Five persons","Two or more family household: Couple family with no children",30
"46","Aspendale Gardens - Waterways","Five persons","Two or more family household: Couple family with children",50
"47","Aspendale Gardens - Waterways","Five persons","Two or more family household: One parent family",15
"48","Aspendale Gardens - Waterways","Five persons","Two or more family household: Other family",0
"49","Aspendale Gardens - Waterways","Five persons","Lone person household",0
"50","Aspendale Gardens - Waterways","Five persons","Group household",0
"51","Aspendale Gardens - Waterways","Six or more persons","One family household: Couple family with no children",0
"52","Aspendale Gardens - Waterways","Six or more persons","One family household: Couple family with children",450
"53","Aspendale Gardens - Waterways","Six or more persons","One family household: One parent family",0
"54","Aspendale Gardens - Waterways","Six or more persons","One family household: Other family",0
"55","Aspendale Gardens - Waterways","Six or more persons","Two or more family household: Couple family with no children",0
"56","Aspendale Gardens - Waterways","Six or more persons","Two or more family household: Couple family with children",126
"57","Aspendale Gardens - Waterways","Six or more persons","Two or more family household: One parent family",18
"58","Aspendale Gardens - Waterways","Six or more persons","Two or more family household: Other family",0
"59","Aspendale Gardens - Waterways","Six or more persons","Lone person household",0
"60","Aspendale Gardens - Waterways","Six or more persons","Group household",0
