"","SA","Household Size","Family household type","Households count"
"1","Balwyn North","One person","One family household: Couple family with no children",0
"2","Balwyn North","One person","One family household: Couple family with children",0
"3","Balwyn North","One person","One family household: One parent family",0
"4","Balwyn North","One person","One family household: Other family",0
"5","Balwyn North","One person","Two or more family household: Couple family with no children",0
"6","Balwyn North","One person","Two or more family household: Couple family with children",0
"7","Balwyn North","One person","Two or more family household: One parent family",0
"8","Balwyn North","One person","Two or more family household: Other family",0
"9","Balwyn North","One person","Lone person household",1228
"10","Balwyn North","One person","Group household",0
"11","Balwyn North","Two persons","One family household: Couple family with no children",2894
"12","Balwyn North","Two persons","One family household: Couple family with children",0
"13","Balwyn North","Two persons","One family household: One parent family",576
"14","Balwyn North","Two persons","One family household: Other family",110
"15","Balwyn North","Two persons","Two or more family household: Couple family with no children",0
"16","Balwyn North","Two persons","Two or more family household: Couple family with children",0
"17","Balwyn North","Two persons","Two or more family household: One parent family",0
"18","Balwyn North","Two persons","Two or more family household: Other family",0
"19","Balwyn North","Two persons","Lone person household",0
"20","Balwyn North","Two persons","Group household",166
"21","Balwyn North","Three persons","One family household: Couple family with no children",117
"22","Balwyn North","Three persons","One family household: Couple family with children",2496
"23","Balwyn North","Three persons","One family household: One parent family",711
"24","Balwyn North","Three persons","One family household: Other family",48
"25","Balwyn North","Three persons","Two or more family household: Couple family with no children",0
"26","Balwyn North","Three persons","Two or more family household: Couple family with children",0
"27","Balwyn North","Three persons","Two or more family household: One parent family",0
"28","Balwyn North","Three persons","Two or more family household: Other family",0
"29","Balwyn North","Three persons","Lone person household",0
"30","Balwyn North","Three persons","Group household",132
"31","Balwyn North","Four persons","One family household: Couple family with no children",44
"32","Balwyn North","Four persons","One family household: Couple family with children",5712
"33","Balwyn North","Four persons","One family household: One parent family",316
"34","Balwyn North","Four persons","One family household: Other family",0
"35","Balwyn North","Four persons","Two or more family household: Couple family with no children",48
"36","Balwyn North","Four persons","Two or more family household: Couple family with children",0
"37","Balwyn North","Four persons","Two or more family household: One parent family",56
"38","Balwyn North","Four persons","Two or more family household: Other family",0
"39","Balwyn North","Four persons","Lone person household",0
"40","Balwyn North","Four persons","Group household",88
"41","Balwyn North","Five persons","One family household: Couple family with no children",0
"42","Balwyn North","Five persons","One family household: Couple family with children",3045
"43","Balwyn North","Five persons","One family household: One parent family",155
"44","Balwyn North","Five persons","One family household: Other family",0
"45","Balwyn North","Five persons","Two or more family household: Couple family with no children",25
"46","Balwyn North","Five persons","Two or more family household: Couple family with children",65
"47","Balwyn North","Five persons","Two or more family household: One parent family",35
"48","Balwyn North","Five persons","Two or more family household: Other family",0
"49","Balwyn North","Five persons","Lone person household",0
"50","Balwyn North","Five persons","Group household",25
"51","Balwyn North","Six or more persons","One family household: Couple family with no children",0
"52","Balwyn North","Six or more persons","One family household: Couple family with children",948
"53","Balwyn North","Six or more persons","One family household: One parent family",18
"54","Balwyn North","Six or more persons","One family household: Other family",0
"55","Balwyn North","Six or more persons","Two or more family household: Couple family with no children",0
"56","Balwyn North","Six or more persons","Two or more family household: Couple family with children",264
"57","Balwyn North","Six or more persons","Two or more family household: One parent family",18
"58","Balwyn North","Six or more persons","Two or more family household: Other family",0
"59","Balwyn North","Six or more persons","Lone person household",0
"60","Balwyn North","Six or more persons","Group household",0
