"","SA","Household Size","Family household type","Households count"
"1","Cranbourne East","One person","One family household: Couple family with no children",0
"2","Cranbourne East","One person","One family household: Couple family with children",0
"3","Cranbourne East","One person","One family household: One parent family",0
"4","Cranbourne East","One person","One family household: Other family",0
"5","Cranbourne East","One person","Two or more family household: Couple family with no children",0
"6","Cranbourne East","One person","Two or more family household: Couple family with children",0
"7","Cranbourne East","One person","Two or more family household: One parent family",0
"8","Cranbourne East","One person","Two or more family household: Other family",0
"9","Cranbourne East","One person","Lone person household",444
"10","Cranbourne East","One person","Group household",0
"11","Cranbourne East","Two persons","One family household: Couple family with no children",1422
"12","Cranbourne East","Two persons","One family household: Couple family with children",0
"13","Cranbourne East","Two persons","One family household: One parent family",184
"14","Cranbourne East","Two persons","One family household: Other family",46
"15","Cranbourne East","Two persons","Two or more family household: Couple family with no children",0
"16","Cranbourne East","Two persons","Two or more family household: Couple family with children",0
"17","Cranbourne East","Two persons","Two or more family household: One parent family",0
"18","Cranbourne East","Two persons","Two or more family household: Other family",0
"19","Cranbourne East","Two persons","Lone person household",0
"20","Cranbourne East","Two persons","Group household",104
"21","Cranbourne East","Three persons","One family household: Couple family with no children",114
"22","Cranbourne East","Three persons","One family household: Couple family with children",1098
"23","Cranbourne East","Three persons","One family household: One parent family",270
"24","Cranbourne East","Three persons","One family household: Other family",15
"25","Cranbourne East","Three persons","Two or more family household: Couple family with no children",0
"26","Cranbourne East","Three persons","Two or more family household: Couple family with children",0
"27","Cranbourne East","Three persons","Two or more family household: One parent family",0
"28","Cranbourne East","Three persons","Two or more family household: Other family",0
"29","Cranbourne East","Three persons","Lone person household",0
"30","Cranbourne East","Three persons","Group household",36
"31","Cranbourne East","Four persons","One family household: Couple family with no children",0
"32","Cranbourne East","Four persons","One family household: Couple family with children",1708
"33","Cranbourne East","Four persons","One family household: One parent family",172
"34","Cranbourne East","Four persons","One family household: Other family",0
"35","Cranbourne East","Four persons","Two or more family household: Couple family with no children",36
"36","Cranbourne East","Four persons","Two or more family household: Couple family with children",0
"37","Cranbourne East","Four persons","Two or more family household: One parent family",44
"38","Cranbourne East","Four persons","Two or more family household: Other family",0
"39","Cranbourne East","Four persons","Lone person household",0
"40","Cranbourne East","Four persons","Group household",12
"41","Cranbourne East","Five persons","One family household: Couple family with no children",0
"42","Cranbourne East","Five persons","One family household: Couple family with children",1075
"43","Cranbourne East","Five persons","One family household: One parent family",60
"44","Cranbourne East","Five persons","One family household: Other family",0
"45","Cranbourne East","Five persons","Two or more family household: Couple family with no children",15
"46","Cranbourne East","Five persons","Two or more family household: Couple family with children",30
"47","Cranbourne East","Five persons","Two or more family household: One parent family",20
"48","Cranbourne East","Five persons","Two or more family household: Other family",0
"49","Cranbourne East","Five persons","Lone person household",0
"50","Cranbourne East","Five persons","Group household",0
"51","Cranbourne East","Six or more persons","One family household: Couple family with no children",0
"52","Cranbourne East","Six or more persons","One family household: Couple family with children",528
"53","Cranbourne East","Six or more persons","One family household: One parent family",18
"54","Cranbourne East","Six or more persons","One family household: Other family",0
"55","Cranbourne East","Six or more persons","Two or more family household: Couple family with no children",0
"56","Cranbourne East","Six or more persons","Two or more family household: Couple family with children",168
"57","Cranbourne East","Six or more persons","Two or more family household: One parent family",18
"58","Cranbourne East","Six or more persons","Two or more family household: Other family",0
"59","Cranbourne East","Six or more persons","Lone person household",0
"60","Cranbourne East","Six or more persons","Group household",0
