"","SA","Household Size","Family household type","Households count"
"1","Langwarrin","One person","One family household: Couple family with no children",0
"2","Langwarrin","One person","One family household: Couple family with children",0
"3","Langwarrin","One person","One family household: One parent family",0
"4","Langwarrin","One person","One family household: Other family",0
"5","Langwarrin","One person","Two or more family household: Couple family with no children",0
"6","Langwarrin","One person","Two or more family household: Couple family with children",0
"7","Langwarrin","One person","Two or more family household: One parent family",0
"8","Langwarrin","One person","Two or more family household: Other family",0
"9","Langwarrin","One person","Lone person household",1507
"10","Langwarrin","One person","Group household",0
"11","Langwarrin","Two persons","One family household: Couple family with no children",3646
"12","Langwarrin","Two persons","One family household: Couple family with children",0
"13","Langwarrin","Two persons","One family household: One parent family",842
"14","Langwarrin","Two persons","One family household: Other family",96
"15","Langwarrin","Two persons","Two or more family household: Couple family with no children",0
"16","Langwarrin","Two persons","Two or more family household: Couple family with children",0
"17","Langwarrin","Two persons","Two or more family household: One parent family",0
"18","Langwarrin","Two persons","Two or more family household: Other family",0
"19","Langwarrin","Two persons","Lone person household",0
"20","Langwarrin","Two persons","Group household",278
"21","Langwarrin","Three persons","One family household: Couple family with no children",219
"22","Langwarrin","Three persons","One family household: Couple family with children",2871
"23","Langwarrin","Three persons","One family household: One parent family",1068
"24","Langwarrin","Three persons","One family household: Other family",24
"25","Langwarrin","Three persons","Two or more family household: Couple family with no children",0
"26","Langwarrin","Three persons","Two or more family household: Couple family with children",0
"27","Langwarrin","Three persons","Two or more family household: One parent family",0
"28","Langwarrin","Three persons","Two or more family household: Other family",0
"29","Langwarrin","Three persons","Lone person household",0
"30","Langwarrin","Three persons","Group household",39
"31","Langwarrin","Four persons","One family household: Couple family with no children",32
"32","Langwarrin","Four persons","One family household: Couple family with children",5652
"33","Langwarrin","Four persons","One family household: One parent family",552
"34","Langwarrin","Four persons","One family household: Other family",0
"35","Langwarrin","Four persons","Two or more family household: Couple family with no children",84
"36","Langwarrin","Four persons","Two or more family household: Couple family with children",0
"37","Langwarrin","Four persons","Two or more family household: One parent family",96
"38","Langwarrin","Four persons","Two or more family household: Other family",0
"39","Langwarrin","Four persons","Lone person household",0
"40","Langwarrin","Four persons","Group household",12
"41","Langwarrin","Five persons","One family household: Couple family with no children",0
"42","Langwarrin","Five persons","One family household: Couple family with children",3045
"43","Langwarrin","Five persons","One family household: One parent family",190
"44","Langwarrin","Five persons","One family household: Other family",0
"45","Langwarrin","Five persons","Two or more family household: Couple family with no children",15
"46","Langwarrin","Five persons","Two or more family household: Couple family with children",105
"47","Langwarrin","Five persons","Two or more family household: One parent family",60
"48","Langwarrin","Five persons","Two or more family household: Other family",0
"49","Langwarrin","Five persons","Lone person household",0
"50","Langwarrin","Five persons","Group household",0
"51","Langwarrin","Six or more persons","One family household: Couple family with no children",0
"52","Langwarrin","Six or more persons","One family household: Couple family with children",1152
"53","Langwarrin","Six or more persons","One family household: One parent family",54
"54","Langwarrin","Six or more persons","One family household: Other family",0
"55","Langwarrin","Six or more persons","Two or more family household: Couple family with no children",18
"56","Langwarrin","Six or more persons","Two or more family household: Couple family with children",192
"57","Langwarrin","Six or more persons","Two or more family household: One parent family",138
"58","Langwarrin","Six or more persons","Two or more family household: Other family",0
"59","Langwarrin","Six or more persons","Lone person household",0
"60","Langwarrin","Six or more persons","Group household",0
