"","SA","Household Size","Family household type","Households count"
"1","Melbourne Airport","One person","One family household: Couple family with no children",0
"2","Melbourne Airport","One person","One family household: Couple family with children",0
"3","Melbourne Airport","One person","One family household: One parent family",0
"4","Melbourne Airport","One person","One family household: Other family",0
"5","Melbourne Airport","One person","Two or more family household: Couple family with no children",0
"6","Melbourne Airport","One person","Two or more family household: Couple family with children",0
"7","Melbourne Airport","One person","Two or more family household: One parent family",0
"8","Melbourne Airport","One person","Two or more family household: Other family",0
"9","Melbourne Airport","One person","Lone person household",5
"10","Melbourne Airport","One person","Group household",0
"11","Melbourne Airport","Two persons","One family household: Couple family with no children",0
"12","Melbourne Airport","Two persons","One family household: Couple family with children",0
"13","Melbourne Airport","Two persons","One family household: One parent family",0
"14","Melbourne Airport","Two persons","One family household: Other family",0
"15","Melbourne Airport","Two persons","Two or more family household: Couple family with no children",0
"16","Melbourne Airport","Two persons","Two or more family household: Couple family with children",0
"17","Melbourne Airport","Two persons","Two or more family household: One parent family",0
"18","Melbourne Airport","Two persons","Two or more family household: Other family",0
"19","Melbourne Airport","Two persons","Lone person household",0
"20","Melbourne Airport","Two persons","Group household",0
"21","Melbourne Airport","Three persons","One family household: Couple family with no children",0
"22","Melbourne Airport","Three persons","One family household: Couple family with children",9
"23","Melbourne Airport","Three persons","One family household: One parent family",0
"24","Melbourne Airport","Three persons","One family household: Other family",0
"25","Melbourne Airport","Three persons","Two or more family household: Couple family with no children",0
"26","Melbourne Airport","Three persons","Two or more family household: Couple family with children",0
"27","Melbourne Airport","Three persons","Two or more family household: One parent family",0
"28","Melbourne Airport","Three persons","Two or more family household: Other family",0
"29","Melbourne Airport","Three persons","Lone person household",0
"30","Melbourne Airport","Three persons","Group household",0
"31","Melbourne Airport","Four persons","One family household: Couple family with no children",0
"32","Melbourne Airport","Four persons","One family household: Couple family with children",12
"33","Melbourne Airport","Four persons","One family household: One parent family",0
"34","Melbourne Airport","Four persons","One family household: Other family",0
"35","Melbourne Airport","Four persons","Two or more family household: Couple family with no children",0
"36","Melbourne Airport","Four persons","Two or more family household: Couple family with children",0
"37","Melbourne Airport","Four persons","Two or more family household: One parent family",0
"38","Melbourne Airport","Four persons","Two or more family household: Other family",0
"39","Melbourne Airport","Four persons","Lone person household",0
"40","Melbourne Airport","Four persons","Group household",0
"41","Melbourne Airport","Five persons","One family household: Couple family with no children",0
"42","Melbourne Airport","Five persons","One family household: Couple family with children",15
"43","Melbourne Airport","Five persons","One family household: One parent family",0
"44","Melbourne Airport","Five persons","One family household: Other family",0
"45","Melbourne Airport","Five persons","Two or more family household: Couple family with no children",0
"46","Melbourne Airport","Five persons","Two or more family household: Couple family with children",0
"47","Melbourne Airport","Five persons","Two or more family household: One parent family",0
"48","Melbourne Airport","Five persons","Two or more family household: Other family",0
"49","Melbourne Airport","Five persons","Lone person household",0
"50","Melbourne Airport","Five persons","Group household",0
"51","Melbourne Airport","Six or more persons","One family household: Couple family with no children",0
"52","Melbourne Airport","Six or more persons","One family household: Couple family with children",0
"53","Melbourne Airport","Six or more persons","One family household: One parent family",0
"54","Melbourne Airport","Six or more persons","One family household: Other family",0
"55","Melbourne Airport","Six or more persons","Two or more family household: Couple family with no children",0
"56","Melbourne Airport","Six or more persons","Two or more family household: Couple family with children",0
"57","Melbourne Airport","Six or more persons","Two or more family household: One parent family",0
"58","Melbourne Airport","Six or more persons","Two or more family household: Other family",0
"59","Melbourne Airport","Six or more persons","Lone person household",0
"60","Melbourne Airport","Six or more persons","Group household",0
