"","SA","Household Size","Family household type","Households count"
"1","Beaconsfield - Officer","One person","One family household: Couple family with no children",0
"2","Beaconsfield - Officer","One person","One family household: Couple family with children",0
"3","Beaconsfield - Officer","One person","One family household: One parent family",0
"4","Beaconsfield - Officer","One person","One family household: Other family",0
"5","Beaconsfield - Officer","One person","Two or more family household: Couple family with no children",0
"6","Beaconsfield - Officer","One person","Two or more family household: Couple family with children",0
"7","Beaconsfield - Officer","One person","Two or more family household: One parent family",0
"8","Beaconsfield - Officer","One person","Two or more family household: Other family",0
"9","Beaconsfield - Officer","One person","Lone person household",411
"10","Beaconsfield - Officer","One person","Group household",0
"11","Beaconsfield - Officer","Two persons","One family household: Couple family with no children",1080
"12","Beaconsfield - Officer","Two persons","One family household: Couple family with children",0
"13","Beaconsfield - Officer","Two persons","One family household: One parent family",178
"14","Beaconsfield - Officer","Two persons","One family household: Other family",48
"15","Beaconsfield - Officer","Two persons","Two or more family household: Couple family with no children",0
"16","Beaconsfield - Officer","Two persons","Two or more family household: Couple family with children",0
"17","Beaconsfield - Officer","Two persons","Two or more family household: One parent family",0
"18","Beaconsfield - Officer","Two persons","Two or more family household: Other family",0
"19","Beaconsfield - Officer","Two persons","Lone person household",0
"20","Beaconsfield - Officer","Two persons","Group household",68
"21","Beaconsfield - Officer","Three persons","One family household: Couple family with no children",84
"22","Beaconsfield - Officer","Three persons","One family household: Couple family with children",921
"23","Beaconsfield - Officer","Three persons","One family household: One parent family",213
"24","Beaconsfield - Officer","Three persons","One family household: Other family",9
"25","Beaconsfield - Officer","Three persons","Two or more family household: Couple family with no children",0
"26","Beaconsfield - Officer","Three persons","Two or more family household: Couple family with children",0
"27","Beaconsfield - Officer","Three persons","Two or more family household: One parent family",0
"28","Beaconsfield - Officer","Three persons","Two or more family household: Other family",0
"29","Beaconsfield - Officer","Three persons","Lone person household",0
"30","Beaconsfield - Officer","Three persons","Group household",30
"31","Beaconsfield - Officer","Four persons","One family household: Couple family with no children",0
"32","Beaconsfield - Officer","Four persons","One family household: Couple family with children",2372
"33","Beaconsfield - Officer","Four persons","One family household: One parent family",148
"34","Beaconsfield - Officer","Four persons","One family household: Other family",0
"35","Beaconsfield - Officer","Four persons","Two or more family household: Couple family with no children",12
"36","Beaconsfield - Officer","Four persons","Two or more family household: Couple family with children",0
"37","Beaconsfield - Officer","Four persons","Two or more family household: One parent family",28
"38","Beaconsfield - Officer","Four persons","Two or more family household: Other family",0
"39","Beaconsfield - Officer","Four persons","Lone person household",0
"40","Beaconsfield - Officer","Four persons","Group household",0
"41","Beaconsfield - Officer","Five persons","One family household: Couple family with no children",0
"42","Beaconsfield - Officer","Five persons","One family household: Couple family with children",1380
"43","Beaconsfield - Officer","Five persons","One family household: One parent family",25
"44","Beaconsfield - Officer","Five persons","One family household: Other family",0
"45","Beaconsfield - Officer","Five persons","Two or more family household: Couple family with no children",0
"46","Beaconsfield - Officer","Five persons","Two or more family household: Couple family with children",30
"47","Beaconsfield - Officer","Five persons","Two or more family household: One parent family",15
"48","Beaconsfield - Officer","Five persons","Two or more family household: Other family",0
"49","Beaconsfield - Officer","Five persons","Lone person household",0
"50","Beaconsfield - Officer","Five persons","Group household",0
"51","Beaconsfield - Officer","Six or more persons","One family household: Couple family with no children",0
"52","Beaconsfield - Officer","Six or more persons","One family household: Couple family with children",504
"53","Beaconsfield - Officer","Six or more persons","One family household: One parent family",24
"54","Beaconsfield - Officer","Six or more persons","One family household: Other family",0
"55","Beaconsfield - Officer","Six or more persons","Two or more family household: Couple family with no children",18
"56","Beaconsfield - Officer","Six or more persons","Two or more family household: Couple family with children",48
"57","Beaconsfield - Officer","Six or more persons","Two or more family household: One parent family",0
"58","Beaconsfield - Officer","Six or more persons","Two or more family household: Other family",0
"59","Beaconsfield - Officer","Six or more persons","Lone person household",0
"60","Beaconsfield - Officer","Six or more persons","Group household",0
