"","SA","Household Size","Family household type","Households count"
"1","Bentleigh - McKinnon","One person","One family household: Couple family with no children",0
"2","Bentleigh - McKinnon","One person","One family household: Couple family with children",0
"3","Bentleigh - McKinnon","One person","One family household: One parent family",0
"4","Bentleigh - McKinnon","One person","One family household: Other family",0
"5","Bentleigh - McKinnon","One person","Two or more family household: Couple family with no children",0
"6","Bentleigh - McKinnon","One person","Two or more family household: Couple family with children",0
"7","Bentleigh - McKinnon","One person","Two or more family household: One parent family",0
"8","Bentleigh - McKinnon","One person","Two or more family household: Other family",0
"9","Bentleigh - McKinnon","One person","Lone person household",1960
"10","Bentleigh - McKinnon","One person","Group household",0
"11","Bentleigh - McKinnon","Two persons","One family household: Couple family with no children",2962
"12","Bentleigh - McKinnon","Two persons","One family household: Couple family with children",0
"13","Bentleigh - McKinnon","Two persons","One family household: One parent family",798
"14","Bentleigh - McKinnon","Two persons","One family household: Other family",144
"15","Bentleigh - McKinnon","Two persons","Two or more family household: Couple family with no children",0
"16","Bentleigh - McKinnon","Two persons","Two or more family household: Couple family with children",0
"17","Bentleigh - McKinnon","Two persons","Two or more family household: One parent family",0
"18","Bentleigh - McKinnon","Two persons","Two or more family household: Other family",0
"19","Bentleigh - McKinnon","Two persons","Lone person household",0
"20","Bentleigh - McKinnon","Two persons","Group household",380
"21","Bentleigh - McKinnon","Three persons","One family household: Couple family with no children",177
"22","Bentleigh - McKinnon","Three persons","One family household: Couple family with children",2745
"23","Bentleigh - McKinnon","Three persons","One family household: One parent family",783
"24","Bentleigh - McKinnon","Three persons","One family household: Other family",57
"25","Bentleigh - McKinnon","Three persons","Two or more family household: Couple family with no children",0
"26","Bentleigh - McKinnon","Three persons","Two or more family household: Couple family with children",0
"27","Bentleigh - McKinnon","Three persons","Two or more family household: One parent family",0
"28","Bentleigh - McKinnon","Three persons","Two or more family household: Other family",0
"29","Bentleigh - McKinnon","Three persons","Lone person household",0
"30","Bentleigh - McKinnon","Three persons","Group household",150
"31","Bentleigh - McKinnon","Four persons","One family household: Couple family with no children",52
"32","Bentleigh - McKinnon","Four persons","One family household: Couple family with children",5672
"33","Bentleigh - McKinnon","Four persons","One family household: One parent family",360
"34","Bentleigh - McKinnon","Four persons","One family household: Other family",12
"35","Bentleigh - McKinnon","Four persons","Two or more family household: Couple family with no children",60
"36","Bentleigh - McKinnon","Four persons","Two or more family household: Couple family with children",0
"37","Bentleigh - McKinnon","Four persons","Two or more family household: One parent family",52
"38","Bentleigh - McKinnon","Four persons","Two or more family household: Other family",0
"39","Bentleigh - McKinnon","Four persons","Lone person household",0
"40","Bentleigh - McKinnon","Four persons","Group household",100
"41","Bentleigh - McKinnon","Five persons","One family household: Couple family with no children",25
"42","Bentleigh - McKinnon","Five persons","One family household: Couple family with children",2615
"43","Bentleigh - McKinnon","Five persons","One family household: One parent family",65
"44","Bentleigh - McKinnon","Five persons","One family household: Other family",20
"45","Bentleigh - McKinnon","Five persons","Two or more family household: Couple family with no children",20
"46","Bentleigh - McKinnon","Five persons","Two or more family household: Couple family with children",25
"47","Bentleigh - McKinnon","Five persons","Two or more family household: One parent family",15
"48","Bentleigh - McKinnon","Five persons","Two or more family household: Other family",0
"49","Bentleigh - McKinnon","Five persons","Lone person household",0
"50","Bentleigh - McKinnon","Five persons","Group household",20
"51","Bentleigh - McKinnon","Six or more persons","One family household: Couple family with no children",0
"52","Bentleigh - McKinnon","Six or more persons","One family household: Couple family with children",666
"53","Bentleigh - McKinnon","Six or more persons","One family household: One parent family",18
"54","Bentleigh - McKinnon","Six or more persons","One family household: Other family",0
"55","Bentleigh - McKinnon","Six or more persons","Two or more family household: Couple family with no children",0
"56","Bentleigh - McKinnon","Six or more persons","Two or more family household: Couple family with children",144
"57","Bentleigh - McKinnon","Six or more persons","Two or more family household: One parent family",0
"58","Bentleigh - McKinnon","Six or more persons","Two or more family household: Other family",0
"59","Bentleigh - McKinnon","Six or more persons","Lone person household",0
"60","Bentleigh - McKinnon","Six or more persons","Group household",0
