"","SA","Household Size","Family household type","Households count"
"1","Ringwood","One person","One family household: Couple family with no children",0
"2","Ringwood","One person","One family household: Couple family with children",0
"3","Ringwood","One person","One family household: One parent family",0
"4","Ringwood","One person","One family household: Other family",0
"5","Ringwood","One person","Two or more family household: Couple family with no children",0
"6","Ringwood","One person","Two or more family household: Couple family with children",0
"7","Ringwood","One person","Two or more family household: One parent family",0
"8","Ringwood","One person","Two or more family household: Other family",0
"9","Ringwood","One person","Lone person household",1996
"10","Ringwood","One person","Group household",0
"11","Ringwood","Two persons","One family household: Couple family with no children",2916
"12","Ringwood","Two persons","One family household: Couple family with children",0
"13","Ringwood","Two persons","One family household: One parent family",808
"14","Ringwood","Two persons","One family household: Other family",124
"15","Ringwood","Two persons","Two or more family household: Couple family with no children",0
"16","Ringwood","Two persons","Two or more family household: Couple family with children",0
"17","Ringwood","Two persons","Two or more family household: One parent family",0
"18","Ringwood","Two persons","Two or more family household: Other family",0
"19","Ringwood","Two persons","Lone person household",0
"20","Ringwood","Two persons","Group household",362
"21","Ringwood","Three persons","One family household: Couple family with no children",168
"22","Ringwood","Three persons","One family household: Couple family with children",1929
"23","Ringwood","Three persons","One family household: One parent family",726
"24","Ringwood","Three persons","One family household: Other family",57
"25","Ringwood","Three persons","Two or more family household: Couple family with no children",0
"26","Ringwood","Three persons","Two or more family household: Couple family with children",0
"27","Ringwood","Three persons","Two or more family household: One parent family",0
"28","Ringwood","Three persons","Two or more family household: Other family",0
"29","Ringwood","Three persons","Lone person household",0
"30","Ringwood","Three persons","Group household",105
"31","Ringwood","Four persons","One family household: Couple family with no children",52
"32","Ringwood","Four persons","One family household: Couple family with children",2716
"33","Ringwood","Four persons","One family household: One parent family",336
"34","Ringwood","Four persons","One family household: Other family",32
"35","Ringwood","Four persons","Two or more family household: Couple family with no children",52
"36","Ringwood","Four persons","Two or more family household: Couple family with children",0
"37","Ringwood","Four persons","Two or more family household: One parent family",36
"38","Ringwood","Four persons","Two or more family household: Other family",0
"39","Ringwood","Four persons","Lone person household",0
"40","Ringwood","Four persons","Group household",32
"41","Ringwood","Five persons","One family household: Couple family with no children",0
"42","Ringwood","Five persons","One family household: Couple family with children",1510
"43","Ringwood","Five persons","One family household: One parent family",120
"44","Ringwood","Five persons","One family household: Other family",15
"45","Ringwood","Five persons","Two or more family household: Couple family with no children",0
"46","Ringwood","Five persons","Two or more family household: Couple family with children",80
"47","Ringwood","Five persons","Two or more family household: One parent family",35
"48","Ringwood","Five persons","Two or more family household: Other family",0
"49","Ringwood","Five persons","Lone person household",0
"50","Ringwood","Five persons","Group household",20
"51","Ringwood","Six or more persons","One family household: Couple family with no children",0
"52","Ringwood","Six or more persons","One family household: Couple family with children",624
"53","Ringwood","Six or more persons","One family household: One parent family",48
"54","Ringwood","Six or more persons","One family household: Other family",0
"55","Ringwood","Six or more persons","Two or more family household: Couple family with no children",0
"56","Ringwood","Six or more persons","Two or more family household: Couple family with children",132
"57","Ringwood","Six or more persons","Two or more family household: One parent family",18
"58","Ringwood","Six or more persons","Two or more family household: Other family",0
"59","Ringwood","Six or more persons","Lone person household",0
"60","Ringwood","Six or more persons","Group household",30
