"","SA","Household Size","Family household type","Households count"
"1","Flemington Racecourse","One person","One family household: Couple family with no children",0
"2","Flemington Racecourse","One person","One family household: Couple family with children",0
"3","Flemington Racecourse","One person","One family household: One parent family",0
"4","Flemington Racecourse","One person","One family household: Other family",0
"5","Flemington Racecourse","One person","Two or more family household: Couple family with no children",0
"6","Flemington Racecourse","One person","Two or more family household: Couple family with children",0
"7","Flemington Racecourse","One person","Two or more family household: One parent family",0
"8","Flemington Racecourse","One person","Two or more family household: Other family",0
"9","Flemington Racecourse","One person","Lone person household",3
"10","Flemington Racecourse","One person","Group household",0
"11","Flemington Racecourse","Two persons","One family household: Couple family with no children",24
"12","Flemington Racecourse","Two persons","One family household: Couple family with children",0
"13","Flemington Racecourse","Two persons","One family household: One parent family",0
"14","Flemington Racecourse","Two persons","One family household: Other family",0
"15","Flemington Racecourse","Two persons","Two or more family household: Couple family with no children",0
"16","Flemington Racecourse","Two persons","Two or more family household: Couple family with children",0
"17","Flemington Racecourse","Two persons","Two or more family household: One parent family",0
"18","Flemington Racecourse","Two persons","Two or more family household: Other family",0
"19","Flemington Racecourse","Two persons","Lone person household",0
"20","Flemington Racecourse","Two persons","Group household",6
"21","Flemington Racecourse","Three persons","One family household: Couple family with no children",0
"22","Flemington Racecourse","Three persons","One family household: Couple family with children",0
"23","Flemington Racecourse","Three persons","One family household: One parent family",0
"24","Flemington Racecourse","Three persons","One family household: Other family",0
"25","Flemington Racecourse","Three persons","Two or more family household: Couple family with no children",0
"26","Flemington Racecourse","Three persons","Two or more family household: Couple family with children",0
"27","Flemington Racecourse","Three persons","Two or more family household: One parent family",0
"28","Flemington Racecourse","Three persons","Two or more family household: Other family",0
"29","Flemington Racecourse","Three persons","Lone person household",0
"30","Flemington Racecourse","Three persons","Group household",18
"31","Flemington Racecourse","Four persons","One family household: Couple family with no children",0
"32","Flemington Racecourse","Four persons","One family household: Couple family with children",0
"33","Flemington Racecourse","Four persons","One family household: One parent family",0
"34","Flemington Racecourse","Four persons","One family household: Other family",0
"35","Flemington Racecourse","Four persons","Two or more family household: Couple family with no children",0
"36","Flemington Racecourse","Four persons","Two or more family household: Couple family with children",0
"37","Flemington Racecourse","Four persons","Two or more family household: One parent family",0
"38","Flemington Racecourse","Four persons","Two or more family household: Other family",0
"39","Flemington Racecourse","Four persons","Lone person household",0
"40","Flemington Racecourse","Four persons","Group household",0
"41","Flemington Racecourse","Five persons","One family household: Couple family with no children",0
"42","Flemington Racecourse","Five persons","One family household: Couple family with children",0
"43","Flemington Racecourse","Five persons","One family household: One parent family",0
"44","Flemington Racecourse","Five persons","One family household: Other family",0
"45","Flemington Racecourse","Five persons","Two or more family household: Couple family with no children",0
"46","Flemington Racecourse","Five persons","Two or more family household: Couple family with children",0
"47","Flemington Racecourse","Five persons","Two or more family household: One parent family",0
"48","Flemington Racecourse","Five persons","Two or more family household: Other family",0
"49","Flemington Racecourse","Five persons","Lone person household",0
"50","Flemington Racecourse","Five persons","Group household",0
"51","Flemington Racecourse","Six or more persons","One family household: Couple family with no children",0
"52","Flemington Racecourse","Six or more persons","One family household: Couple family with children",0
"53","Flemington Racecourse","Six or more persons","One family household: One parent family",0
"54","Flemington Racecourse","Six or more persons","One family household: Other family",0
"55","Flemington Racecourse","Six or more persons","Two or more family household: Couple family with no children",0
"56","Flemington Racecourse","Six or more persons","Two or more family household: Couple family with children",0
"57","Flemington Racecourse","Six or more persons","Two or more family household: One parent family",0
"58","Flemington Racecourse","Six or more persons","Two or more family household: Other family",0
"59","Flemington Racecourse","Six or more persons","Lone person household",0
"60","Flemington Racecourse","Six or more persons","Group household",0
