"","SA","Household Size","Family household type","Households count"
"1","Hampton","One person","One family household: Couple family with no children",0
"2","Hampton","One person","One family household: Couple family with children",0
"3","Hampton","One person","One family household: One parent family",0
"4","Hampton","One person","One family household: Other family",0
"5","Hampton","One person","Two or more family household: Couple family with no children",0
"6","Hampton","One person","Two or more family household: Couple family with children",0
"7","Hampton","One person","Two or more family household: One parent family",0
"8","Hampton","One person","Two or more family household: Other family",0
"9","Hampton","One person","Lone person household",1535
"10","Hampton","One person","Group household",0
"11","Hampton","Two persons","One family household: Couple family with no children",2568
"12","Hampton","Two persons","One family household: Couple family with children",0
"13","Hampton","Two persons","One family household: One parent family",764
"14","Hampton","Two persons","One family household: Other family",98
"15","Hampton","Two persons","Two or more family household: Couple family with no children",0
"16","Hampton","Two persons","Two or more family household: Couple family with children",0
"17","Hampton","Two persons","Two or more family household: One parent family",0
"18","Hampton","Two persons","Two or more family household: Other family",0
"19","Hampton","Two persons","Lone person household",0
"20","Hampton","Two persons","Group household",240
"21","Hampton","Three persons","One family household: Couple family with no children",108
"22","Hampton","Three persons","One family household: Couple family with children",1878
"23","Hampton","Three persons","One family household: One parent family",648
"24","Hampton","Three persons","One family household: Other family",42
"25","Hampton","Three persons","Two or more family household: Couple family with no children",0
"26","Hampton","Three persons","Two or more family household: Couple family with children",0
"27","Hampton","Three persons","Two or more family household: One parent family",0
"28","Hampton","Three persons","Two or more family household: Other family",0
"29","Hampton","Three persons","Lone person household",0
"30","Hampton","Three persons","Group household",66
"31","Hampton","Four persons","One family household: Couple family with no children",16
"32","Hampton","Four persons","One family household: Couple family with children",4460
"33","Hampton","Four persons","One family household: One parent family",236
"34","Hampton","Four persons","One family household: Other family",16
"35","Hampton","Four persons","Two or more family household: Couple family with no children",28
"36","Hampton","Four persons","Two or more family household: Couple family with children",0
"37","Hampton","Four persons","Two or more family household: One parent family",20
"38","Hampton","Four persons","Two or more family household: Other family",0
"39","Hampton","Four persons","Lone person household",0
"40","Hampton","Four persons","Group household",36
"41","Hampton","Five persons","One family household: Couple family with no children",0
"42","Hampton","Five persons","One family household: Couple family with children",2345
"43","Hampton","Five persons","One family household: One parent family",65
"44","Hampton","Five persons","One family household: Other family",0
"45","Hampton","Five persons","Two or more family household: Couple family with no children",0
"46","Hampton","Five persons","Two or more family household: Couple family with children",60
"47","Hampton","Five persons","Two or more family household: One parent family",15
"48","Hampton","Five persons","Two or more family household: Other family",0
"49","Hampton","Five persons","Lone person household",0
"50","Hampton","Five persons","Group household",35
"51","Hampton","Six or more persons","One family household: Couple family with no children",0
"52","Hampton","Six or more persons","One family household: Couple family with children",498
"53","Hampton","Six or more persons","One family household: One parent family",30
"54","Hampton","Six or more persons","One family household: Other family",0
"55","Hampton","Six or more persons","Two or more family household: Couple family with no children",0
"56","Hampton","Six or more persons","Two or more family household: Couple family with children",114
"57","Hampton","Six or more persons","Two or more family household: One parent family",0
"58","Hampton","Six or more persons","Two or more family household: Other family",0
"59","Hampton","Six or more persons","Lone person household",0
"60","Hampton","Six or more persons","Group household",0
