"","SA","Household Size","Family household type","Households count"
"1","Whittlesea","One person","One family household: Couple family with no children",0
"2","Whittlesea","One person","One family household: Couple family with children",0
"3","Whittlesea","One person","One family household: One parent family",0
"4","Whittlesea","One person","One family household: Other family",0
"5","Whittlesea","One person","Two or more family household: Couple family with no children",0
"6","Whittlesea","One person","Two or more family household: Couple family with children",0
"7","Whittlesea","One person","Two or more family household: One parent family",0
"8","Whittlesea","One person","Two or more family household: Other family",0
"9","Whittlesea","One person","Lone person household",460
"10","Whittlesea","One person","Group household",0
"11","Whittlesea","Two persons","One family household: Couple family with no children",1252
"12","Whittlesea","Two persons","One family household: Couple family with children",0
"13","Whittlesea","Two persons","One family household: One parent family",260
"14","Whittlesea","Two persons","One family household: Other family",34
"15","Whittlesea","Two persons","Two or more family household: Couple family with no children",0
"16","Whittlesea","Two persons","Two or more family household: Couple family with children",0
"17","Whittlesea","Two persons","Two or more family household: One parent family",0
"18","Whittlesea","Two persons","Two or more family household: Other family",0
"19","Whittlesea","Two persons","Lone person household",0
"20","Whittlesea","Two persons","Group household",62
"21","Whittlesea","Three persons","One family household: Couple family with no children",33
"22","Whittlesea","Three persons","One family household: Couple family with children",822
"23","Whittlesea","Three persons","One family household: One parent family",264
"24","Whittlesea","Three persons","One family household: Other family",9
"25","Whittlesea","Three persons","Two or more family household: Couple family with no children",0
"26","Whittlesea","Three persons","Two or more family household: Couple family with children",0
"27","Whittlesea","Three persons","Two or more family household: One parent family",0
"28","Whittlesea","Three persons","Two or more family household: Other family",0
"29","Whittlesea","Three persons","Lone person household",0
"30","Whittlesea","Three persons","Group household",12
"31","Whittlesea","Four persons","One family household: Couple family with no children",16
"32","Whittlesea","Four persons","One family household: Couple family with children",1788
"33","Whittlesea","Four persons","One family household: One parent family",136
"34","Whittlesea","Four persons","One family household: Other family",0
"35","Whittlesea","Four persons","Two or more family household: Couple family with no children",16
"36","Whittlesea","Four persons","Two or more family household: Couple family with children",0
"37","Whittlesea","Four persons","Two or more family household: One parent family",0
"38","Whittlesea","Four persons","Two or more family household: Other family",0
"39","Whittlesea","Four persons","Lone person household",0
"40","Whittlesea","Four persons","Group household",0
"41","Whittlesea","Five persons","One family household: Couple family with no children",0
"42","Whittlesea","Five persons","One family household: Couple family with children",1000
"43","Whittlesea","Five persons","One family household: One parent family",75
"44","Whittlesea","Five persons","One family household: Other family",0
"45","Whittlesea","Five persons","Two or more family household: Couple family with no children",0
"46","Whittlesea","Five persons","Two or more family household: Couple family with children",45
"47","Whittlesea","Five persons","Two or more family household: One parent family",15
"48","Whittlesea","Five persons","Two or more family household: Other family",0
"49","Whittlesea","Five persons","Lone person household",0
"50","Whittlesea","Five persons","Group household",0
"51","Whittlesea","Six or more persons","One family household: Couple family with no children",0
"52","Whittlesea","Six or more persons","One family household: Couple family with children",468
"53","Whittlesea","Six or more persons","One family household: One parent family",18
"54","Whittlesea","Six or more persons","One family household: Other family",0
"55","Whittlesea","Six or more persons","Two or more family household: Couple family with no children",0
"56","Whittlesea","Six or more persons","Two or more family household: Couple family with children",66
"57","Whittlesea","Six or more persons","Two or more family household: One parent family",24
"58","Whittlesea","Six or more persons","Two or more family household: Other family",0
"59","Whittlesea","Six or more persons","Lone person household",0
"60","Whittlesea","Six or more persons","Group household",0
