"","SA","Household Size","Family household type","Households count"
"1","Brighton East","One person","One family household: Couple family with no children",0
"2","Brighton East","One person","One family household: Couple family with children",0
"3","Brighton East","One person","One family household: One parent family",0
"4","Brighton East","One person","One family household: Other family",0
"5","Brighton East","One person","Two or more family household: Couple family with no children",0
"6","Brighton East","One person","Two or more family household: Couple family with children",0
"7","Brighton East","One person","Two or more family household: One parent family",0
"8","Brighton East","One person","Two or more family household: Other family",0
"9","Brighton East","One person","Lone person household",1175
"10","Brighton East","One person","Group household",0
"11","Brighton East","Two persons","One family household: Couple family with no children",2438
"12","Brighton East","Two persons","One family household: Couple family with children",0
"13","Brighton East","Two persons","One family household: One parent family",512
"14","Brighton East","Two persons","One family household: Other family",54
"15","Brighton East","Two persons","Two or more family household: Couple family with no children",0
"16","Brighton East","Two persons","Two or more family household: Couple family with children",0
"17","Brighton East","Two persons","Two or more family household: One parent family",0
"18","Brighton East","Two persons","Two or more family household: Other family",0
"19","Brighton East","Two persons","Lone person household",0
"20","Brighton East","Two persons","Group household",194
"21","Brighton East","Three persons","One family household: Couple family with no children",93
"22","Brighton East","Three persons","One family household: Couple family with children",1911
"23","Brighton East","Three persons","One family household: One parent family",555
"24","Brighton East","Three persons","One family household: Other family",12
"25","Brighton East","Three persons","Two or more family household: Couple family with no children",0
"26","Brighton East","Three persons","Two or more family household: Couple family with children",0
"27","Brighton East","Three persons","Two or more family household: One parent family",0
"28","Brighton East","Three persons","Two or more family household: Other family",0
"29","Brighton East","Three persons","Lone person household",0
"30","Brighton East","Three persons","Group household",72
"31","Brighton East","Four persons","One family household: Couple family with no children",0
"32","Brighton East","Four persons","One family household: Couple family with children",4432
"33","Brighton East","Four persons","One family household: One parent family",208
"34","Brighton East","Four persons","One family household: Other family",0
"35","Brighton East","Four persons","Two or more family household: Couple family with no children",20
"36","Brighton East","Four persons","Two or more family household: Couple family with children",0
"37","Brighton East","Four persons","Two or more family household: One parent family",16
"38","Brighton East","Four persons","Two or more family household: Other family",0
"39","Brighton East","Four persons","Lone person household",0
"40","Brighton East","Four persons","Group household",28
"41","Brighton East","Five persons","One family household: Couple family with no children",0
"42","Brighton East","Five persons","One family household: Couple family with children",2070
"43","Brighton East","Five persons","One family household: One parent family",60
"44","Brighton East","Five persons","One family household: Other family",0
"45","Brighton East","Five persons","Two or more family household: Couple family with no children",0
"46","Brighton East","Five persons","Two or more family household: Couple family with children",25
"47","Brighton East","Five persons","Two or more family household: One parent family",15
"48","Brighton East","Five persons","Two or more family household: Other family",0
"49","Brighton East","Five persons","Lone person household",0
"50","Brighton East","Five persons","Group household",15
"51","Brighton East","Six or more persons","One family household: Couple family with no children",0
"52","Brighton East","Six or more persons","One family household: Couple family with children",480
"53","Brighton East","Six or more persons","One family household: One parent family",18
"54","Brighton East","Six or more persons","One family household: Other family",0
"55","Brighton East","Six or more persons","Two or more family household: Couple family with no children",24
"56","Brighton East","Six or more persons","Two or more family household: Couple family with children",54
"57","Brighton East","Six or more persons","Two or more family household: One parent family",0
"58","Brighton East","Six or more persons","Two or more family household: Other family",0
"59","Brighton East","Six or more persons","Lone person household",0
"60","Brighton East","Six or more persons","Group household",0
