"","SA","Household Size","Family household type","Households count"
"1","Flinders","One person","One family household: Couple family with no children",0
"2","Flinders","One person","One family household: Couple family with children",0
"3","Flinders","One person","One family household: One parent family",0
"4","Flinders","One person","One family household: Other family",0
"5","Flinders","One person","Two or more family household: Couple family with no children",0
"6","Flinders","One person","Two or more family household: Couple family with children",0
"7","Flinders","One person","Two or more family household: One parent family",0
"8","Flinders","One person","Two or more family household: Other family",0
"9","Flinders","One person","Lone person household",386
"10","Flinders","One person","Group household",0
"11","Flinders","Two persons","One family household: Couple family with no children",1336
"12","Flinders","Two persons","One family household: Couple family with children",0
"13","Flinders","Two persons","One family household: One parent family",134
"14","Flinders","Two persons","One family household: Other family",12
"15","Flinders","Two persons","Two or more family household: Couple family with no children",0
"16","Flinders","Two persons","Two or more family household: Couple family with children",0
"17","Flinders","Two persons","Two or more family household: One parent family",0
"18","Flinders","Two persons","Two or more family household: Other family",0
"19","Flinders","Two persons","Lone person household",0
"20","Flinders","Two persons","Group household",36
"21","Flinders","Three persons","One family household: Couple family with no children",51
"22","Flinders","Three persons","One family household: Couple family with children",525
"23","Flinders","Three persons","One family household: One parent family",132
"24","Flinders","Three persons","One family household: Other family",0
"25","Flinders","Three persons","Two or more family household: Couple family with no children",0
"26","Flinders","Three persons","Two or more family household: Couple family with children",0
"27","Flinders","Three persons","Two or more family household: One parent family",0
"28","Flinders","Three persons","Two or more family household: Other family",0
"29","Flinders","Three persons","Lone person household",0
"30","Flinders","Three persons","Group household",9
"31","Flinders","Four persons","One family household: Couple family with no children",0
"32","Flinders","Four persons","One family household: Couple family with children",1064
"33","Flinders","Four persons","One family household: One parent family",20
"34","Flinders","Four persons","One family household: Other family",0
"35","Flinders","Four persons","Two or more family household: Couple family with no children",12
"36","Flinders","Four persons","Two or more family household: Couple family with children",0
"37","Flinders","Four persons","Two or more family household: One parent family",16
"38","Flinders","Four persons","Two or more family household: Other family",0
"39","Flinders","Four persons","Lone person household",0
"40","Flinders","Four persons","Group household",0
"41","Flinders","Five persons","One family household: Couple family with no children",0
"42","Flinders","Five persons","One family household: Couple family with children",580
"43","Flinders","Five persons","One family household: One parent family",0
"44","Flinders","Five persons","One family household: Other family",0
"45","Flinders","Five persons","Two or more family household: Couple family with no children",0
"46","Flinders","Five persons","Two or more family household: Couple family with children",20
"47","Flinders","Five persons","Two or more family household: One parent family",15
"48","Flinders","Five persons","Two or more family household: Other family",0
"49","Flinders","Five persons","Lone person household",0
"50","Flinders","Five persons","Group household",0
"51","Flinders","Six or more persons","One family household: Couple family with no children",0
"52","Flinders","Six or more persons","One family household: Couple family with children",258
"53","Flinders","Six or more persons","One family household: One parent family",0
"54","Flinders","Six or more persons","One family household: Other family",0
"55","Flinders","Six or more persons","Two or more family household: Couple family with no children",0
"56","Flinders","Six or more persons","Two or more family household: Couple family with children",60
"57","Flinders","Six or more persons","Two or more family household: One parent family",0
"58","Flinders","Six or more persons","Two or more family household: Other family",0
"59","Flinders","Six or more persons","Lone person household",0
"60","Flinders","Six or more persons","Group household",0
