"","SA","Household Size","Family household type","Households count"
"1","Mitcham (Vic.)","One person","One family household: Couple family with no children",0
"2","Mitcham (Vic.)","One person","One family household: Couple family with children",0
"3","Mitcham (Vic.)","One person","One family household: One parent family",0
"4","Mitcham (Vic.)","One person","One family household: Other family",0
"5","Mitcham (Vic.)","One person","Two or more family household: Couple family with no children",0
"6","Mitcham (Vic.)","One person","Two or more family household: Couple family with children",0
"7","Mitcham (Vic.)","One person","Two or more family household: One parent family",0
"8","Mitcham (Vic.)","One person","Two or more family household: Other family",0
"9","Mitcham (Vic.)","One person","Lone person household",1426
"10","Mitcham (Vic.)","One person","Group household",0
"11","Mitcham (Vic.)","Two persons","One family household: Couple family with no children",2810
"12","Mitcham (Vic.)","Two persons","One family household: Couple family with children",0
"13","Mitcham (Vic.)","Two persons","One family household: One parent family",598
"14","Mitcham (Vic.)","Two persons","One family household: Other family",132
"15","Mitcham (Vic.)","Two persons","Two or more family household: Couple family with no children",0
"16","Mitcham (Vic.)","Two persons","Two or more family household: Couple family with children",0
"17","Mitcham (Vic.)","Two persons","Two or more family household: One parent family",0
"18","Mitcham (Vic.)","Two persons","Two or more family household: Other family",0
"19","Mitcham (Vic.)","Two persons","Lone person household",0
"20","Mitcham (Vic.)","Two persons","Group household",296
"21","Mitcham (Vic.)","Three persons","One family household: Couple family with no children",231
"22","Mitcham (Vic.)","Three persons","One family household: Couple family with children",1935
"23","Mitcham (Vic.)","Three persons","One family household: One parent family",495
"24","Mitcham (Vic.)","Three persons","One family household: Other family",15
"25","Mitcham (Vic.)","Three persons","Two or more family household: Couple family with no children",0
"26","Mitcham (Vic.)","Three persons","Two or more family household: Couple family with children",0
"27","Mitcham (Vic.)","Three persons","Two or more family household: One parent family",0
"28","Mitcham (Vic.)","Three persons","Two or more family household: Other family",0
"29","Mitcham (Vic.)","Three persons","Lone person household",0
"30","Mitcham (Vic.)","Three persons","Group household",99
"31","Mitcham (Vic.)","Four persons","One family household: Couple family with no children",48
"32","Mitcham (Vic.)","Four persons","One family household: Couple family with children",3368
"33","Mitcham (Vic.)","Four persons","One family household: One parent family",228
"34","Mitcham (Vic.)","Four persons","One family household: Other family",24
"35","Mitcham (Vic.)","Four persons","Two or more family household: Couple family with no children",40
"36","Mitcham (Vic.)","Four persons","Two or more family household: Couple family with children",0
"37","Mitcham (Vic.)","Four persons","Two or more family household: One parent family",16
"38","Mitcham (Vic.)","Four persons","Two or more family household: Other family",0
"39","Mitcham (Vic.)","Four persons","Lone person household",0
"40","Mitcham (Vic.)","Four persons","Group household",72
"41","Mitcham (Vic.)","Five persons","One family household: Couple family with no children",20
"42","Mitcham (Vic.)","Five persons","One family household: Couple family with children",1495
"43","Mitcham (Vic.)","Five persons","One family household: One parent family",35
"44","Mitcham (Vic.)","Five persons","One family household: Other family",0
"45","Mitcham (Vic.)","Five persons","Two or more family household: Couple family with no children",15
"46","Mitcham (Vic.)","Five persons","Two or more family household: Couple family with children",40
"47","Mitcham (Vic.)","Five persons","Two or more family household: One parent family",55
"48","Mitcham (Vic.)","Five persons","Two or more family household: Other family",0
"49","Mitcham (Vic.)","Five persons","Lone person household",0
"50","Mitcham (Vic.)","Five persons","Group household",40
"51","Mitcham (Vic.)","Six or more persons","One family household: Couple family with no children",0
"52","Mitcham (Vic.)","Six or more persons","One family household: Couple family with children",522
"53","Mitcham (Vic.)","Six or more persons","One family household: One parent family",18
"54","Mitcham (Vic.)","Six or more persons","One family household: Other family",0
"55","Mitcham (Vic.)","Six or more persons","Two or more family household: Couple family with no children",0
"56","Mitcham (Vic.)","Six or more persons","Two or more family household: Couple family with children",96
"57","Mitcham (Vic.)","Six or more persons","Two or more family household: One parent family",0
"58","Mitcham (Vic.)","Six or more persons","Two or more family household: Other family",0
"59","Mitcham (Vic.)","Six or more persons","Lone person household",0
"60","Mitcham (Vic.)","Six or more persons","Group household",18
