"","SA","Household Size","Family household type","Households count"
"1","Kilsyth","One person","One family household: Couple family with no children",0
"2","Kilsyth","One person","One family household: Couple family with children",0
"3","Kilsyth","One person","One family household: One parent family",0
"4","Kilsyth","One person","One family household: Other family",0
"5","Kilsyth","One person","Two or more family household: Couple family with no children",0
"6","Kilsyth","One person","Two or more family household: Couple family with children",0
"7","Kilsyth","One person","Two or more family household: One parent family",0
"8","Kilsyth","One person","Two or more family household: Other family",0
"9","Kilsyth","One person","Lone person household",818
"10","Kilsyth","One person","Group household",0
"11","Kilsyth","Two persons","One family household: Couple family with no children",1656
"12","Kilsyth","Two persons","One family household: Couple family with children",0
"13","Kilsyth","Two persons","One family household: One parent family",404
"14","Kilsyth","Two persons","One family household: Other family",52
"15","Kilsyth","Two persons","Two or more family household: Couple family with no children",0
"16","Kilsyth","Two persons","Two or more family household: Couple family with children",0
"17","Kilsyth","Two persons","Two or more family household: One parent family",0
"18","Kilsyth","Two persons","Two or more family household: Other family",0
"19","Kilsyth","Two persons","Lone person household",0
"20","Kilsyth","Two persons","Group household",138
"21","Kilsyth","Three persons","One family household: Couple family with no children",84
"22","Kilsyth","Three persons","One family household: Couple family with children",966
"23","Kilsyth","Three persons","One family household: One parent family",423
"24","Kilsyth","Three persons","One family household: Other family",27
"25","Kilsyth","Three persons","Two or more family household: Couple family with no children",0
"26","Kilsyth","Three persons","Two or more family household: Couple family with children",0
"27","Kilsyth","Three persons","Two or more family household: One parent family",0
"28","Kilsyth","Three persons","Two or more family household: Other family",0
"29","Kilsyth","Three persons","Lone person household",0
"30","Kilsyth","Three persons","Group household",42
"31","Kilsyth","Four persons","One family household: Couple family with no children",12
"32","Kilsyth","Four persons","One family household: Couple family with children",1648
"33","Kilsyth","Four persons","One family household: One parent family",180
"34","Kilsyth","Four persons","One family household: Other family",12
"35","Kilsyth","Four persons","Two or more family household: Couple family with no children",36
"36","Kilsyth","Four persons","Two or more family household: Couple family with children",0
"37","Kilsyth","Four persons","Two or more family household: One parent family",24
"38","Kilsyth","Four persons","Two or more family household: Other family",0
"39","Kilsyth","Four persons","Lone person household",0
"40","Kilsyth","Four persons","Group household",12
"41","Kilsyth","Five persons","One family household: Couple family with no children",0
"42","Kilsyth","Five persons","One family household: Couple family with children",755
"43","Kilsyth","Five persons","One family household: One parent family",75
"44","Kilsyth","Five persons","One family household: Other family",0
"45","Kilsyth","Five persons","Two or more family household: Couple family with no children",0
"46","Kilsyth","Five persons","Two or more family household: Couple family with children",20
"47","Kilsyth","Five persons","Two or more family household: One parent family",45
"48","Kilsyth","Five persons","Two or more family household: Other family",0
"49","Kilsyth","Five persons","Lone person household",0
"50","Kilsyth","Five persons","Group household",0
"51","Kilsyth","Six or more persons","One family household: Couple family with no children",0
"52","Kilsyth","Six or more persons","One family household: Couple family with children",378
"53","Kilsyth","Six or more persons","One family household: One parent family",0
"54","Kilsyth","Six or more persons","One family household: Other family",0
"55","Kilsyth","Six or more persons","Two or more family household: Couple family with no children",0
"56","Kilsyth","Six or more persons","Two or more family household: Couple family with children",48
"57","Kilsyth","Six or more persons","Two or more family household: One parent family",0
"58","Kilsyth","Six or more persons","Two or more family household: Other family",0
"59","Kilsyth","Six or more persons","Lone person household",0
"60","Kilsyth","Six or more persons","Group household",0
