SA2;FT statistic;FT p-value;FT degrees of freedom
Abbotsford;12.6609177429593;1;nan
Airport West;9.31760650186061;1;nan
Albert Park;12.7978290096586;1;nan
Alphington - Fairfield;8.0324649671027;1;nan
Altona;19.1594378430689;1;nan
Altona Meadows;44.0414048379426;1;nan
Altona North;9.0763100108144;1;nan
Ardeer - Albion;19.9163659935658;1;nan
Armadale;9.04475789896368;1;nan
Ascot Vale;12.9151224571454;1;nan
Ashburton (Vic.);13.5442185715674;1;nan
Ashwood - Chadstone;38.9365518534212;1;nan
Aspendale Gardens - Waterways;7.23037193674162;1;nan
Bacchus Marsh;25.4258253495509;1;nan
Balwyn;34.435800485186;1;nan
Balwyn North;30.3699032451162;1;nan
Bayswater;27.5730399245182;1;nan
Bayswater North;19.4149991737554;1;nan
Beaconsfield - Officer;10.5789108233984;1;nan
Beaumaris;18.7019761303238;1;nan
Belgrave - Selby;21.5698924702266;1;nan
Bentleigh - McKinnon;43.6038516414699;1;nan
Bentleigh East (North);23.4483684575427;1;nan
Bentleigh East (South);13.4822304413556;1;nan
Berwick - North;30.1836508754779;1;nan
Berwick - South;36.2446726473824;1;nan
Blackburn;44.8046936225279;1;nan
Blackburn South;19.2996186027728;1;nan
Boronia;43.8859159330235;1;nan
Box Hill;53.7820411054477;1;nan
Box Hill North;30.0936980951246;1;nan
Braeside;11.2332153298109;0.181818181818182;nan
Braybrook;64.8293085062686;0.818181818181818;nan
Brighton (Vic.);27.4845843266613;1;nan
Brighton East;16.7114119580273;1;nan
Broadmeadows;24.0541219283275;1;nan
Brunswick;14.8948214547196;1;nan
Brunswick East;10.3647079039061;1;nan
Brunswick West;13.0259880313728;1;nan
Bulleen;28.7763575486791;1;nan
Bundoora - East;16.756016276292;1;nan
Bundoora - North;16.9008205652739;1;nan
Bundoora - West;20.4270854854418;1;nan
Bunyip - Garfield;17.3937593290824;1;nan
Burnside;4.76457672244969;1;nan
Burnside Heights;3.64323122012736;1;nan
Burwood;32.1443688331976;1;nan
Burwood East;30.5976185759799;1;nan
Cairnlea;10.9025970464694;1;nan
Camberwell;37.2338387215242;1;nan
Campbellfield - Coolaroo;7.67027316870209;1;nan
Carlton;2.61006905145012;1;nan
Carlton North - Princes Hill;7.52059779991708;1;nan
Carnegie;22.4950709329958;1;nan
Caroline Springs;12.0729300272519;1;nan
Carrum - Patterson Lakes;17.1058192406582;1;nan
Carrum Downs;35.5194693376514;1;nan
Caulfield - North;17.4424350734382;1;nan
Caulfield - South;27.3281575451926;1;nan
Chelsea - Bonbeach;19.7077624854783;1;nan
Chelsea Heights;15.8011495900896;1;nan
Cheltenham - Highett (East);26.5158157810167;1;nan
Cheltenham - Highett (West);7.50698604466893;1;nan
Chirnside Park;27.5985735309906;1;nan
Clarinda - Oakleigh South;23.4718327670022;1;nan
Clayton;62.2432822638587;0.727272727272727;nan
Clayton South;51.9206925265876;0.909090909090909;nan
Coburg;39.2368549721655;1;nan
Coburg North;11.4839880252089;1;nan
Collingwood;4.47053931845281;1;nan
Craigieburn - Central;12.6432463821692;1;nan
Craigieburn - North;7.86824272288118;1;nan
Craigieburn - South;11.963198657097;1;nan
Craigieburn - West;8.90341163924871;1;nan
Cranbourne;51.5472986790104;1;nan
Cranbourne East;20.8433217234667;1;nan
Cranbourne North;16.9109393591329;1;nan
Cranbourne South;18.3511649077908;1;nan
Cranbourne West;15.0007237437723;1;nan
Croydon - East;27.845780565898;1;nan
Croydon - West;17.3216772468613;1;nan
Croydon Hills - Warranwood;20.8594443870584;1;nan
Croydon South;7.06301998726293;1;nan
Dandenong;81.6136430027812;0.181818181818182;nan
Dandenong North;52.2715857550305;1;nan
Deer Park - Derrimut;31.1563582584717;1;nan
Delahey;21.0587746637746;1;nan
Dingley Village;11.3856768801032;1;nan
Docklands;2.57398193119529;1;nan
Doncaster;78.4566269329786;0.545454545454545;nan
Doncaster East (North);25.5042026856952;1;nan
Doncaster East (South);21.9348916486022;1;nan
Donvale - Park Orchards;24.1638856040893;1;nan
Doreen;32.0953231434234;1;nan
Doveton;14.8311441026246;1;nan
Dromana;23.444853897235;1;nan
East Melbourne;9.16363043906224;1;nan
Edithvale - Aspendale;13.3857161274635;1;nan
Elsternwick;13.6151911958225;1;nan
Eltham;26.2092767981322;1;nan
