SA2;p-value
mu= 2;Equivalent
alpha=0.05
confidence=90%
Abbotsford;0.825461776186854;0
Airport West;0.99609375;0
Albert Park;0.9921875;0
Alphington - Fairfield;0.988752864388775;0
Altona;0.99609375;0
Altona Meadows;0.9914231991499;0
Altona North;0.99609375;0
Ardeer - Albion;0.9921875;0
Armadale;0.919799594622374;0
Ascot Vale;0.9914231991499;0
Ashburton (Vic.);0.982267067687987;0
Ashwood - Chadstone;0.99609375;0
Aspendale Gardens - Waterways;0.9921875;0
Bacchus Marsh;0.99609375;0
Balwyn;0.99609375;0
Balwyn North;0.992926298056989;0
Bayswater;0.99609375;0
Bayswater North;0.989646891763756;0
Beaconsfield - Officer;0.99609375;0
Beaumaris;0.992926298056989;0
Belgrave - Selby;0.991491313916533;0
Bentleigh - McKinnon;0.99609375;0
Bentleigh East (North);0.99609375;0
Bentleigh East (South);0.9914231991499;0
Berwick - North;0.99609375;0
Berwick - South;0.99609375;0
Blackburn;0.99609375;0
Blackburn South;0.992926298056989;0
Boronia;0.99609375;0
Box Hill;0.99609375;0
Box Hill North;0.99609375;0
Braeside;0.0363004697249787;1
Braybrook;0.99609375;0
Brighton (Vic.);0.99609375;0
Brighton East;0.9921875;0
Broadmeadows;0.99609375;0
Brunswick;0.9921875;0
Brunswick East;0.953704202124885;0
Brunswick West;0.98828125;0
Bulleen;0.99609375;0
Bundoora - East;0.9921875;0
Bundoora - North;0.98511356182848;0
Bundoora - West;0.992926298056989;0
Bunyip - Garfield;0.988752864388775;0
Burnside;0.920057247397739;0
Burnside Heights;0.970801046625349;0
Burwood;0.99609375;0
Burwood East;0.992926298056989;0
Cairnlea;0.99609375;0
Camberwell;0.99609375;0
Campbellfield - Coolaroo;0.9921875;0
Carlton;0.930481530722697;0
Carlton North - Princes Hill;0.982267067687987;0
Carnegie;0.9914231991499;0
Caroline Springs;0.99609375;0
Carrum - Patterson Lakes;0.9921875;0
Carrum Downs;0.99609375;0
Caulfield - North;0.99609375;0
Caulfield - South;0.99609375;0
Chelsea - Bonbeach;0.9921875;0
Chelsea Heights;0.9921875;0
Cheltenham - Highett (East);0.992926298056989;0
Cheltenham - Highett (West);0.9914231991499;0
Chirnside Park;0.99609375;0
Clarinda - Oakleigh South;0.99609375;0
Clayton;0.99609375;0
Clayton South;0.99609375;0
Coburg;0.99609375;0
Coburg North;0.99609375;0
Collingwood;0.466263164807524;0
Craigieburn - Central;0.988752864388775;0
