SA2;p-value
mu= 2;Equivalent
alpha=0.05
confidence=90%
Abbotsford;0.0183825368191567;1
Airport West;0.412192150578485;0
Albert Park;0.236400361351496;0
Alphington - Fairfield;0.147696463511918;0
Altona;0.383513277696473;0
Altona Meadows;0.776115290469489;0
Altona North;0.740935660637225;0
Ardeer - Albion;0.0904110447591569;0
Armadale;0.103150024893854;0
Ascot Vale;0.284612046297767;0
Ashburton (Vic.);0.587786770915269;0
Ashwood - Chadstone;0.694428632164655;0
Aspendale Gardens - Waterways;0.301602168087433;0
Bacchus Marsh;0.666878045546214;0
Balwyn;0.669867909353064;0
Balwyn North;0.771150975425628;0
Bayswater;0.491755083297693;0
Bayswater North;0.570554938846868;0
Beaconsfield - Officer;0.290117989806332;0
Beaumaris;0.414353894895247;0
Belgrave - Selby;0.169664764761329;0
Bentleigh - McKinnon;0.863321288509557;0
Bentleigh East (North);0.369900057005884;0
Bentleigh East (South);0.529112224371461;0
Berwick - North;0.681757105797577;0
Berwick - South;0.408946711285248;0
Blackburn;0.722767574786779;0
Blackburn South;0.518136345422493;0
Boronia;0.841737160213774;0
Box Hill;0.644552198946791;0
Box Hill North;0.499450299925837;0
Braeside;4.52541360571555e-25;1
Braybrook;0.51264374965311;0
Brighton (Vic.);0.74446010409497;0
Brighton East;0.683695389844138;0
Broadmeadows;0.438115001482049;0
Brunswick;0.403646105982849;0
Brunswick East;0.1464541086935;0
Brunswick West;0.314309304809925;0
Bulleen;0.466497395364095;0
Bundoora - East;0.374069808359911;0
Bundoora - North;0.143883091548139;0
Bundoora - West;0.130648601807522;0
Bunyip - Garfield;0.297811197902966;0
Burnside;0.0855510298293512;0
Burnside Heights;0.000514078945382184;1
Burwood;0.416509409865494;0
Burwood East;0.408991488123563;0
Cairnlea;0.0846214919463486;0
Camberwell;0.812903661464261;0
Campbellfield - Coolaroo;0.463217283072599;0
Carlton;0.0741084442442775;0
Carlton North - Princes Hill;0.0284778324805317;1
Carnegie;0.548800973933745;0
Caroline Springs;0.356349573872597;0
Carrum - Patterson Lakes;0.318219759213682;0
Carrum Downs;0.669878111893819;0
