SA2;p-value
mu= 2;Equivalent
alpha=0.05
confidence=90%
Abbotsford;0.567352497835583;0
Airport West;0.946155551853632;0
Albert Park;0.98511356182848;0
Alphington - Fairfield;0.974252724199505;0
Altona;0.98511356182848;0
Altona Meadows;0.98511356182848;0
Altona North;0.98511356182848;0
Ardeer - Albion;0.985213897921303;0
Armadale;0.883310430015249;0
Ascot Vale;0.97947194286879;0
Ashburton (Vic.);0.960340918127973;0
Ashwood - Chadstone;0.98511356182848;0
Aspendale Gardens - Waterways;0.970955686800718;0
Bacchus Marsh;0.98511356182848;0
Balwyn;0.98511356182848;0
Balwyn North;0.98511356182848;0
Bayswater;0.98511356182848;0
Bayswater North;0.98511356182848;0
Beaconsfield - Officer;0.98511356182848;0
Beaumaris;0.974461634089727;0
Belgrave - Selby;0.974461634089727;0
Bentleigh - McKinnon;0.98511356182848;0
Bentleigh East (North);0.98511356182848;0
Bentleigh East (South);0.98511356182848;0
Berwick - North;0.98511356182848;0
Berwick - South;0.98511356182848;0
Blackburn;0.98511356182848;0
Blackburn South;0.98511356182848;0
Boronia;0.98511356182848;0
Box Hill;0.98511356182848;0
Box Hill North;0.98511356182848;0
Braeside;0.0363004697249787;1
Braybrook;0.98511356182848;0
Brighton (Vic.);0.960340918127973;0
Brighton East;0.970801046625349;0
Broadmeadows;0.970801046625349;0
Brunswick;0.985213897921303;0
Brunswick East;0.776970225314628;0
Brunswick West;0.974252724199505;0
Bulleen;0.974252724199505;0
Bundoora - East;0.98511356182848;0
Bundoora - North;0.98511356182848;0
Bundoora - West;0.970801046625349;0
Bunyip - Garfield;0.960155987162854;0
Burnside;0.883597834032734;0
Burnside Heights;0.970801046625349;0
Burwood;0.979346385065568;0
Burwood East;0.98511356182848;0
Cairnlea;0.98511356182848;0
Camberwell;0.985213897921303;0
Campbellfield - Coolaroo;0.98511356182848;0
Carlton;0.946155551853632;0
Carlton North - Princes Hill;0.972188596664122;0
Carnegie;0.98511356182848;0
Caroline Springs;0.98511356182848;0
Carrum - Patterson Lakes;0.98511356182848;0
Carrum Downs;0.98511356182848;0
Caulfield - North;0.979346385065568;0
Caulfield - South;0.979346385065568;0
Chelsea - Bonbeach;0.974252724199505;0
Chelsea Heights;0.98511356182848;0
Cheltenham - Highett (East);0.98511356182848;0
Cheltenham - Highett (West);0.97947194286879;0
Chirnside Park;0.98511356182848;0
Clarinda - Oakleigh South;0.98511356182848;0
Clayton;0.98511356182848;0
Clayton South;0.98511356182848;0
Coburg;0.98511356182848;0
Coburg North;0.979346385065568;0
Collingwood;0.637180019190061;0
Craigieburn - Central;0.960710724427078;0
Craigieburn - North;0.98511356182848;0
Craigieburn - South;0.970801046625349;0
Craigieburn - West;0.98511356182848;0
Cranbourne;0.985213897921303;0
Cranbourne East;0.98511356182848;0
Cranbourne North;0.98511356182848;0
Cranbourne South;0.98511356182848;0
Cranbourne West;0.985213897921303;0
Croydon - East;0.98511356182848;0
Croydon - West;0.985213897921303;0
Croydon Hills - Warranwood;0.970801046625349;0
Croydon South;0.970801046625349;0
Dandenong;0.98511356182848;0
Dandenong North;0.98511356182848;0
Deer Park - Derrimut;0.98511356182848;0
Delahey;0.884174318740835;0
Dingley Village;0.98511356182848;0
Docklands;0.690129285719897;0
Doncaster;0.98511356182848;0
Doncaster East (North);0.98511356182848;0
Doncaster East (South);0.98511356182848;0
Donvale - Park Orchards;0.98511356182848;0
Doreen;0.98511356182848;0
Doveton;0.98511356182848;0
Dromana;0.970801046625349;0
East Melbourne;0.7807109869595;0
Edithvale - Aspendale;0.974252724199505;0
Elsternwick;0.960710724427078;0
Eltham;0.98511356182848;0
Elwood;0.960710724427078;0
Emerald - Cockatoo;0.98511356182848;0
Endeavour Hills - North;0.98511356182848;0
Endeavour Hills - South;0.960710724427078;0
Epping - East;0.970801046625349;0
Epping - South;0.98511356182848;0
Epping - West;0.98511356182848;0
Essendon - Aberfeldie;0.98511356182848;0
Fawkner;0.979346385065568;0
Ferntree Gully (North);0.98511356182848;0
Ferntree Gully (South) - Upper Ferntree Gully;0.98511356182848;0
Fitzroy;0.930481530722697;0
Fitzroy North;0.960710724427078;0
Flemington;0.960155987162854;0
Flemington Racecourse;0.0620574138055085;0
Flinders;0.960155987162854;0
Footscray;0.985314019978394;0
Forest Hill;0.98511356182848;0
Frankston;0.98511356182848;0
Frankston North;0.98511356182848;0
Frankston South;0.98511356182848;0
Gisborne;0.970801046625349;0
Gladstone Park - Westmeadows;0.985213897921303;0
Glen Iris - East;0.98511356182848;0
Glen Waverley - East;0.98511356182848;0
Glen Waverley - West;0.98511356182848;0
Glenroy;0.98511356182848;0
Gowanbrae;0.555817150339479;0
Greensborough;0.98511356182848;0
Greenvale - Bulla;0.98511356182848;0
Hadfield;0.970801046625349;0
Hallam;0.98511356182848;0
Hampton;0.960340918127973;0
Hampton Park - Lynbrook;0.98511356182848;0
Hastings - Somers;0.98511356182848;0
Hawthorn;0.974252724199505;0
Hawthorn East;0.960155987162854;0
Healesville - Yarra Glen;0.98511356182848;0
Heidelberg - Rosanna;0.974461634089727;0
Heidelberg West;0.974252724199505;0
Hillside;0.98511356182848;0
Hoppers Crossing - North;0.98511356182848;0
Hoppers Crossing - South;0.98511356182848;0
Hughesdale;0.938717617837265;0
Hurstbridge;0.585267372136083;0
Ivanhoe;0.98511356182848;0
Ivanhoe East - Eaglemont;0.960155987162854;0
Keilor;0.985213897921303;0
Keilor Downs;0.98511356182848;0
Keilor East;0.98511356182848;0
Kensington (Vic.);0.946551572597753;0
Kew;0.98511356182848;0
Kew East;0.960155987162854;0
Keysborough;0.98511356182848;0
Kilsyth;0.970801046625349;0
Kinglake;0.759429922388127;0
Kings Park (Vic.);0.98511356182848;0
Kingsbury;0.970801046625349;0
Knoxfield - Scoresby;0.98511356182848;0
Koo Wee Rup;0.98511356182848;0
Lalor;0.98511356182848;0
Langwarrin;0.98511356182848;0
Laverton;0.883310430015249;0
Lilydale - Coldstream;0.98511356182848;0
Lynbrook - Lyndhurst;0.960155987162854;0
Lysterfield;0.960710724427078;0
Macedon;0.924972152351153;0
Malvern - Glen Iris;0.970801046625349;0
Malvern East;0.98511356182848;0
Maribyrnong;0.979346385065568;0
Meadow Heights;0.98511356182848;0
Melbourne;0.359805369947387;0
Melbourne Airport;0.69236693708611;0
Melton;0.98511356182848;0
Melton South;0.98511356182848;0
Melton West;0.98511356182848;0
Mentone;0.98511356182848;0
Mernda;0.98511356182848;0
Mickleham - Yuroke;0.30763306291389;0
