SA2;FT statistic;FT p-value;FT degrees of freedom
Abbotsford;79.9977867710061;0.181818181818182;nan
Airport West;10.2445421938639;1;nan
Albert Park;43.8882505320347;1;nan
Alphington - Fairfield;50.0872986139041;0.909090909090909;nan
Altona;16.9004037669818;1;nan
Altona Meadows;42.7588519326479;1;nan
Altona North;16.2377722553247;1;nan
Ardeer - Albion;36.2119275824058;1;nan
Armadale;25.8351762228584;1;nan
Ascot Vale;32.6379785931082;1;nan
Ashburton (Vic.);12.9339029874704;1;nan
Ashwood - Chadstone;90.4650981579487;0.181818181818182;nan
Aspendale Gardens - Waterways;9.2884861614971;1;nan
Bacchus Marsh;24.745302515803;1;nan
Balwyn;30.5188159277112;1;nan
Balwyn North;30.1429102601224;1;nan
Bayswater;27.1360843660587;1;nan
Bayswater North;19.429728876831;1;nan
Beaconsfield - Officer;11.44318589404;1;nan
Beaumaris;15.4071839425134;1;nan
Belgrave - Selby;23.5698467066202;1;nan
Bentleigh - McKinnon;39.8137480647318;1;nan
Bentleigh East (North);21.87691981852;1;nan
Bentleigh East (South);14.3696773212255;1;nan
Berwick - North;29.4318326349652;1;nan
Berwick - South;36.5675046070612;1;nan
Blackburn;43.0775527786014;1;nan
Blackburn South;19.753755198772;1;nan
Boronia;43.7407530459649;1;nan
Box Hill;305.350771677813;0.0909090909090909;nan
Box Hill North;70.3042357857166;0.454545454545455;nan
Braeside;31.0750077333864;0.0909090909090909;nan
Braybrook;62.0480821952936;0.818181818181818;nan
Brighton (Vic.);18.7863710654725;1;nan
Brighton East;12.1788645352515;1;nan
Broadmeadows;23.2115144669538;1;nan
Brunswick;278.492056599883;0.0909090909090909;nan
Brunswick East;161.217966946295;0.0909090909090909;nan
Brunswick West;39.67020229867;1;nan
Bulleen;28.6550551854748;1;nan
Bundoora - East;18.9742910752372;1;nan
Bundoora - North;17.7836658420122;1;nan
Bundoora - West;65.1900750084137;0.727272727272727;nan
Bunyip - Garfield;17.4875996458289;1;nan
Burnside;18.390658668006;1;nan
Burnside Heights;5.4453146778063;1;nan
Burwood;333.192942325104;0.0909090909090909;nan
Burwood East;66.2577631935638;0.636363636363636;nan
Cairnlea;11.1343388844145;1;nan
Camberwell;32.0729897590991;1;nan
Campbellfield - Coolaroo;7.71744406409422;1;nan
Carlton;79.3591220990823;0.454545454545455;nan
Carlton North - Princes Hill;114.740081899302;0.0909090909090909;nan
Carnegie;99.7983575988003;0.0909090909090909;nan
Caroline Springs;11.5503477346783;1;nan
Carrum - Patterson Lakes;17.5248900119644;1;nan
Carrum Downs;37.4119254093511;1;nan
Caulfield - North;77.0405939422271;0.454545454545455;nan
Caulfield - South;29.7579036457582;1;nan
Chelsea - Bonbeach;16.4294013382504;1;nan
Chelsea Heights;15.7280382616543;1;nan
Cheltenham - Highett (East);23.16800751918;1;nan
Cheltenham - Highett (West);8.17191631461949;1;nan
Chirnside Park;28.436978543922;1;nan
Clarinda - Oakleigh South;26.1536818631783;1;nan
Clayton;535.286326145435;0.0909090909090909;nan
Clayton South;70.3258107091689;0.363636363636364;nan
Coburg;160.691316814469;0.0909090909090909;nan
Coburg North;12.2243901641812;1;nan
Collingwood;73.0772854018753;0.454545454545455;nan
Craigieburn - Central;14.1238588832357;1;nan
Craigieburn - North;11.1862467164324;1;nan
Craigieburn - South;12.0239581478466;1;nan
Craigieburn - West;10.3341752253374;1;nan
Cranbourne;51.0884897067432;1;nan
Cranbourne East;20.4792198006427;1;nan
Cranbourne North;27.2503630351398;1;nan
Cranbourne South;18.6497152563826;1;nan
Cranbourne West;16.1247141214566;1;nan
Croydon - East;27.7235603576168;1;nan
Croydon - West;17.6846378492519;1;nan
Croydon Hills - Warranwood;19.7807454030294;1;nan
Croydon South;7.41695634735505;1;nan
Dandenong;79.8870426389138;0.454545454545455;nan
Dandenong North;50.8194371211446;1;nan
Deer Park - Derrimut;32.6341755014828;1;nan
Delahey;20.9555862597799;1;nan
Dingley Village;16.3821891766934;1;nan
Docklands;133.215745936441;0.0909090909090909;nan
Doncaster;134.26869383677;0.0909090909090909;nan
Doncaster East (North);25.5761598029526;1;nan
Doncaster East (South);25.0154658701224;1;nan
Donvale - Park Orchards;22.8037662472724;1;nan
Doreen;32.3491763654679;1;nan
Doveton;14.1311229194069;1;nan
Dromana;24.5758502157305;1;nan
East Melbourne;32.6530688486755;1;nan
Edithvale - Aspendale;13.027730751504;1;nan
