"","SA","Household Size","Family household type","Households count"
"1","Noble Park North","One person","One family household: Couple family with no children",0
"2","Noble Park North","One person","One family household: Couple family with children",0
"3","Noble Park North","One person","One family household: One parent family",0
"4","Noble Park North","One person","One family household: Other family",0
"5","Noble Park North","One person","Two or more family household: Couple family with no children",0
"6","Noble Park North","One person","Two or more family household: Couple family with children",0
"7","Noble Park North","One person","Two or more family household: One parent family",0
"8","Noble Park North","One person","Two or more family household: Other family",0
"9","Noble Park North","One person","Lone person household",515
"10","Noble Park North","One person","Group household",0
"11","Noble Park North","Two persons","One family household: Couple family with no children",1118
"12","Noble Park North","Two persons","One family household: Couple family with children",0
"13","Noble Park North","Two persons","One family household: One parent family",358
"14","Noble Park North","Two persons","One family household: Other family",76
"15","Noble Park North","Two persons","Two or more family household: Couple family with no children",0
"16","Noble Park North","Two persons","Two or more family household: Couple family with children",0
"17","Noble Park North","Two persons","Two or more family household: One parent family",0
"18","Noble Park North","Two persons","Two or more family household: Other family",0
"19","Noble Park North","Two persons","Lone person household",0
"20","Noble Park North","Two persons","Group household",112
"21","Noble Park North","Three persons","One family household: Couple family with no children",99
"22","Noble Park North","Three persons","One family household: Couple family with children",981
"23","Noble Park North","Three persons","One family household: One parent family",384
"24","Noble Park North","Three persons","One family household: Other family",39
"25","Noble Park North","Three persons","Two or more family household: Couple family with no children",0
"26","Noble Park North","Three persons","Two or more family household: Couple family with children",0
"27","Noble Park North","Three persons","Two or more family household: One parent family",0
"28","Noble Park North","Three persons","Two or more family household: Other family",0
"29","Noble Park North","Three persons","Lone person household",0
"30","Noble Park North","Three persons","Group household",21
"31","Noble Park North","Four persons","One family household: Couple family with no children",24
"32","Noble Park North","Four persons","One family household: Couple family with children",1376
"33","Noble Park North","Four persons","One family household: One parent family",176
"34","Noble Park North","Four persons","One family household: Other family",0
"35","Noble Park North","Four persons","Two or more family household: Couple family with no children",52
"36","Noble Park North","Four persons","Two or more family household: Couple family with children",0
"37","Noble Park North","Four persons","Two or more family household: One parent family",32
"38","Noble Park North","Four persons","Two or more family household: Other family",0
"39","Noble Park North","Four persons","Lone person household",0
"40","Noble Park North","Four persons","Group household",28
"41","Noble Park North","Five persons","One family household: Couple family with no children",15
"42","Noble Park North","Five persons","One family household: Couple family with children",800
"43","Noble Park North","Five persons","One family household: One parent family",105
"44","Noble Park North","Five persons","One family household: Other family",0
"45","Noble Park North","Five persons","Two or more family household: Couple family with no children",15
"46","Noble Park North","Five persons","Two or more family household: Couple family with children",45
"47","Noble Park North","Five persons","Two or more family household: One parent family",15
"48","Noble Park North","Five persons","Two or more family household: Other family",0
"49","Noble Park North","Five persons","Lone person household",0
"50","Noble Park North","Five persons","Group household",0
"51","Noble Park North","Six or more persons","One family household: Couple family with no children",0
"52","Noble Park North","Six or more persons","One family household: Couple family with children",438
"53","Noble Park North","Six or more persons","One family household: One parent family",18
"54","Noble Park North","Six or more persons","One family household: Other family",0
"55","Noble Park North","Six or more persons","Two or more family household: Couple family with no children",0
"56","Noble Park North","Six or more persons","Two or more family household: Couple family with children",174
"57","Noble Park North","Six or more persons","Two or more family household: One parent family",18
"58","Noble Park North","Six or more persons","Two or more family household: Other family",0
"59","Noble Park North","Six or more persons","Lone person household",0
"60","Noble Park North","Six or more persons","Group household",0
