"","SA","Household Size","Family household type","Households count"
"1","Mount Waverley - South","One person","One family household: Couple family with no children",0
"2","Mount Waverley - South","One person","One family household: Couple family with children",0
"3","Mount Waverley - South","One person","One family household: One parent family",0
"4","Mount Waverley - South","One person","One family household: Other family",0
"5","Mount Waverley - South","One person","Two or more family household: Couple family with no children",0
"6","Mount Waverley - South","One person","Two or more family household: Couple family with children",0
"7","Mount Waverley - South","One person","Two or more family household: One parent family",0
"8","Mount Waverley - South","One person","Two or more family household: Other family",0
"9","Mount Waverley - South","One person","Lone person household",1348
"10","Mount Waverley - South","One person","Group household",0
"11","Mount Waverley - South","Two persons","One family household: Couple family with no children",3228
"12","Mount Waverley - South","Two persons","One family household: Couple family with children",0
"13","Mount Waverley - South","Two persons","One family household: One parent family",680
"14","Mount Waverley - South","Two persons","One family household: Other family",142
"15","Mount Waverley - South","Two persons","Two or more family household: Couple family with no children",0
"16","Mount Waverley - South","Two persons","Two or more family household: Couple family with children",0
"17","Mount Waverley - South","Two persons","Two or more family household: One parent family",0
"18","Mount Waverley - South","Two persons","Two or more family household: Other family",0
"19","Mount Waverley - South","Two persons","Lone person household",0
"20","Mount Waverley - South","Two persons","Group household",242
"21","Mount Waverley - South","Three persons","One family household: Couple family with no children",231
"22","Mount Waverley - South","Three persons","One family household: Couple family with children",2199
"23","Mount Waverley - South","Three persons","One family household: One parent family",558
"24","Mount Waverley - South","Three persons","One family household: Other family",36
"25","Mount Waverley - South","Three persons","Two or more family household: Couple family with no children",0
"26","Mount Waverley - South","Three persons","Two or more family household: Couple family with children",0
"27","Mount Waverley - South","Three persons","Two or more family household: One parent family",0
"28","Mount Waverley - South","Three persons","Two or more family household: Other family",0
"29","Mount Waverley - South","Three persons","Lone person household",0
"30","Mount Waverley - South","Three persons","Group household",189
"31","Mount Waverley - South","Four persons","One family household: Couple family with no children",64
"32","Mount Waverley - South","Four persons","One family household: Couple family with children",4084
"33","Mount Waverley - South","Four persons","One family household: One parent family",216
"34","Mount Waverley - South","Four persons","One family household: Other family",36
"35","Mount Waverley - South","Four persons","Two or more family household: Couple family with no children",56
"36","Mount Waverley - South","Four persons","Two or more family household: Couple family with children",0
"37","Mount Waverley - South","Four persons","Two or more family household: One parent family",64
"38","Mount Waverley - South","Four persons","Two or more family household: Other family",0
"39","Mount Waverley - South","Four persons","Lone person household",0
"40","Mount Waverley - South","Four persons","Group household",140
"41","Mount Waverley - South","Five persons","One family household: Couple family with no children",40
"42","Mount Waverley - South","Five persons","One family household: Couple family with children",1865
"43","Mount Waverley - South","Five persons","One family household: One parent family",50
"44","Mount Waverley - South","Five persons","One family household: Other family",0
"45","Mount Waverley - South","Five persons","Two or more family household: Couple family with no children",0
"46","Mount Waverley - South","Five persons","Two or more family household: Couple family with children",65
"47","Mount Waverley - South","Five persons","Two or more family household: One parent family",35
"48","Mount Waverley - South","Five persons","Two or more family household: Other family",0
"49","Mount Waverley - South","Five persons","Lone person household",0
"50","Mount Waverley - South","Five persons","Group household",65
"51","Mount Waverley - South","Six or more persons","One family household: Couple family with no children",0
"52","Mount Waverley - South","Six or more persons","One family household: Couple family with children",558
"53","Mount Waverley - South","Six or more persons","One family household: One parent family",36
"54","Mount Waverley - South","Six or more persons","One family household: Other family",0
"55","Mount Waverley - South","Six or more persons","Two or more family household: Couple family with no children",0
"56","Mount Waverley - South","Six or more persons","Two or more family household: Couple family with children",216
"57","Mount Waverley - South","Six or more persons","Two or more family household: One parent family",36
"58","Mount Waverley - South","Six or more persons","Two or more family household: Other family",0
"59","Mount Waverley - South","Six or more persons","Lone person household",0
"60","Mount Waverley - South","Six or more persons","Group household",24
