"","SA","Household Size","Family household type","Households count"
"1","Doveton","One person","One family household: Couple family with no children",0
"2","Doveton","One person","One family household: Couple family with children",0
"3","Doveton","One person","One family household: One parent family",0
"4","Doveton","One person","One family household: Other family",0
"5","Doveton","One person","Two or more family household: Couple family with no children",0
"6","Doveton","One person","Two or more family household: Couple family with children",0
"7","Doveton","One person","Two or more family household: One parent family",0
"8","Doveton","One person","Two or more family household: Other family",0
"9","Doveton","One person","Lone person household",924
"10","Doveton","One person","Group household",0
"11","Doveton","Two persons","One family household: Couple family with no children",1208
"12","Doveton","Two persons","One family household: Couple family with children",0
"13","Doveton","Two persons","One family household: One parent family",530
"14","Doveton","Two persons","One family household: Other family",108
"15","Doveton","Two persons","Two or more family household: Couple family with no children",0
"16","Doveton","Two persons","Two or more family household: Couple family with children",0
"17","Doveton","Two persons","Two or more family household: One parent family",0
"18","Doveton","Two persons","Two or more family household: Other family",0
"19","Doveton","Two persons","Lone person household",0
"20","Doveton","Two persons","Group household",178
"21","Doveton","Three persons","One family household: Couple family with no children",174
"22","Doveton","Three persons","One family household: Couple family with children",1101
"23","Doveton","Three persons","One family household: One parent family",492
"24","Doveton","Three persons","One family household: Other family",12
"25","Doveton","Three persons","Two or more family household: Couple family with no children",0
"26","Doveton","Three persons","Two or more family household: Couple family with children",0
"27","Doveton","Three persons","Two or more family household: One parent family",0
"28","Doveton","Three persons","Two or more family household: Other family",0
"29","Doveton","Three persons","Lone person household",0
"30","Doveton","Three persons","Group household",72
"31","Doveton","Four persons","One family household: Couple family with no children",60
"32","Doveton","Four persons","One family household: Couple family with children",1384
"33","Doveton","Four persons","One family household: One parent family",388
"34","Doveton","Four persons","One family household: Other family",0
"35","Doveton","Four persons","Two or more family household: Couple family with no children",44
"36","Doveton","Four persons","Two or more family household: Couple family with children",0
"37","Doveton","Four persons","Two or more family household: One parent family",56
"38","Doveton","Four persons","Two or more family household: Other family",0
"39","Doveton","Four persons","Lone person household",0
"40","Doveton","Four persons","Group household",24
"41","Doveton","Five persons","One family household: Couple family with no children",0
"42","Doveton","Five persons","One family household: Couple family with children",875
"43","Doveton","Five persons","One family household: One parent family",280
"44","Doveton","Five persons","One family household: Other family",0
"45","Doveton","Five persons","Two or more family household: Couple family with no children",15
"46","Doveton","Five persons","Two or more family household: Couple family with children",65
"47","Doveton","Five persons","Two or more family household: One parent family",85
"48","Doveton","Five persons","Two or more family household: Other family",0
"49","Doveton","Five persons","Lone person household",0
"50","Doveton","Five persons","Group household",15
"51","Doveton","Six or more persons","One family household: Couple family with no children",0
"52","Doveton","Six or more persons","One family household: Couple family with children",816
"53","Doveton","Six or more persons","One family household: One parent family",114
"54","Doveton","Six or more persons","One family household: Other family",0
"55","Doveton","Six or more persons","Two or more family household: Couple family with no children",18
"56","Doveton","Six or more persons","Two or more family household: Couple family with children",216
"57","Doveton","Six or more persons","Two or more family household: One parent family",84
"58","Doveton","Six or more persons","Two or more family household: Other family",0
"59","Doveton","Six or more persons","Lone person household",0
"60","Doveton","Six or more persons","Group household",36
