"","SA","Household Size","Family household type","Households count"
"1","Malvern - Glen Iris","One person","One family household: Couple family with no children",0
"2","Malvern - Glen Iris","One person","One family household: Couple family with children",0
"3","Malvern - Glen Iris","One person","One family household: One parent family",0
"4","Malvern - Glen Iris","One person","One family household: Other family",0
"5","Malvern - Glen Iris","One person","Two or more family household: Couple family with no children",0
"6","Malvern - Glen Iris","One person","Two or more family household: Couple family with children",0
"7","Malvern - Glen Iris","One person","Two or more family household: One parent family",0
"8","Malvern - Glen Iris","One person","Two or more family household: Other family",0
"9","Malvern - Glen Iris","One person","Lone person household",2187
"10","Malvern - Glen Iris","One person","Group household",0
"11","Malvern - Glen Iris","Two persons","One family household: Couple family with no children",3384
"12","Malvern - Glen Iris","Two persons","One family household: Couple family with children",0
"13","Malvern - Glen Iris","Two persons","One family household: One parent family",502
"14","Malvern - Glen Iris","Two persons","One family household: Other family",194
"15","Malvern - Glen Iris","Two persons","Two or more family household: Couple family with no children",0
"16","Malvern - Glen Iris","Two persons","Two or more family household: Couple family with children",0
"17","Malvern - Glen Iris","Two persons","Two or more family household: One parent family",0
"18","Malvern - Glen Iris","Two persons","Two or more family household: Other family",0
"19","Malvern - Glen Iris","Two persons","Lone person household",0
"20","Malvern - Glen Iris","Two persons","Group household",652
"21","Malvern - Glen Iris","Three persons","One family household: Couple family with no children",228
"22","Malvern - Glen Iris","Three persons","One family household: Couple family with children",2130
"23","Malvern - Glen Iris","Three persons","One family household: One parent family",498
"24","Malvern - Glen Iris","Three persons","One family household: Other family",78
"25","Malvern - Glen Iris","Three persons","Two or more family household: Couple family with no children",0
"26","Malvern - Glen Iris","Three persons","Two or more family household: Couple family with children",0
"27","Malvern - Glen Iris","Three persons","Two or more family household: One parent family",0
"28","Malvern - Glen Iris","Three persons","Two or more family household: Other family",0
"29","Malvern - Glen Iris","Three persons","Lone person household",0
"30","Malvern - Glen Iris","Three persons","Group household",360
"31","Malvern - Glen Iris","Four persons","One family household: Couple family with no children",80
"32","Malvern - Glen Iris","Four persons","One family household: Couple family with children",3968
"33","Malvern - Glen Iris","Four persons","One family household: One parent family",220
"34","Malvern - Glen Iris","Four persons","One family household: Other family",16
"35","Malvern - Glen Iris","Four persons","Two or more family household: Couple family with no children",60
"36","Malvern - Glen Iris","Four persons","Two or more family household: Couple family with children",0
"37","Malvern - Glen Iris","Four persons","Two or more family household: One parent family",12
"38","Malvern - Glen Iris","Four persons","Two or more family household: Other family",12
"39","Malvern - Glen Iris","Four persons","Lone person household",0
"40","Malvern - Glen Iris","Four persons","Group household",108
"41","Malvern - Glen Iris","Five persons","One family household: Couple family with no children",0
"42","Malvern - Glen Iris","Five persons","One family household: Couple family with children",2490
"43","Malvern - Glen Iris","Five persons","One family household: One parent family",60
"44","Malvern - Glen Iris","Five persons","One family household: Other family",0
"45","Malvern - Glen Iris","Five persons","Two or more family household: Couple family with no children",0
"46","Malvern - Glen Iris","Five persons","Two or more family household: Couple family with children",40
"47","Malvern - Glen Iris","Five persons","Two or more family household: One parent family",0
"48","Malvern - Glen Iris","Five persons","Two or more family household: Other family",0
"49","Malvern - Glen Iris","Five persons","Lone person household",0
"50","Malvern - Glen Iris","Five persons","Group household",30
"51","Malvern - Glen Iris","Six or more persons","One family household: Couple family with no children",24
"52","Malvern - Glen Iris","Six or more persons","One family household: Couple family with children",606
"53","Malvern - Glen Iris","Six or more persons","One family household: One parent family",0
"54","Malvern - Glen Iris","Six or more persons","One family household: Other family",0
"55","Malvern - Glen Iris","Six or more persons","Two or more family household: Couple family with no children",0
"56","Malvern - Glen Iris","Six or more persons","Two or more family household: Couple family with children",30
"57","Malvern - Glen Iris","Six or more persons","Two or more family household: One parent family",18
"58","Malvern - Glen Iris","Six or more persons","Two or more family household: Other family",0
"59","Malvern - Glen Iris","Six or more persons","Lone person household",0
"60","Malvern - Glen Iris","Six or more persons","Group household",0
