"","SA","Household Size","Family household type","Households count"
"1","Prahran - Windsor","One person","One family household: Couple family with no children",0
"2","Prahran - Windsor","One person","One family household: Couple family with children",0
"3","Prahran - Windsor","One person","One family household: One parent family",0
"4","Prahran - Windsor","One person","One family household: Other family",0
"5","Prahran - Windsor","One person","Two or more family household: Couple family with no children",0
"6","Prahran - Windsor","One person","Two or more family household: Couple family with children",0
"7","Prahran - Windsor","One person","Two or more family household: One parent family",0
"8","Prahran - Windsor","One person","Two or more family household: Other family",0
"9","Prahran - Windsor","One person","Lone person household",3138
"10","Prahran - Windsor","One person","Group household",0
"11","Prahran - Windsor","Two persons","One family household: Couple family with no children",3944
"12","Prahran - Windsor","Two persons","One family household: Couple family with children",0
"13","Prahran - Windsor","Two persons","One family household: One parent family",536
"14","Prahran - Windsor","Two persons","One family household: Other family",252
"15","Prahran - Windsor","Two persons","Two or more family household: Couple family with no children",0
"16","Prahran - Windsor","Two persons","Two or more family household: Couple family with children",0
"17","Prahran - Windsor","Two persons","Two or more family household: One parent family",0
"18","Prahran - Windsor","Two persons","Two or more family household: Other family",0
"19","Prahran - Windsor","Two persons","Lone person household",0
"20","Prahran - Windsor","Two persons","Group household",1676
"21","Prahran - Windsor","Three persons","One family household: Couple family with no children",252
"22","Prahran - Windsor","Three persons","One family household: Couple family with children",1500
"23","Prahran - Windsor","Three persons","One family household: One parent family",363
"24","Prahran - Windsor","Three persons","One family household: Other family",63
"25","Prahran - Windsor","Three persons","Two or more family household: Couple family with no children",0
"26","Prahran - Windsor","Three persons","Two or more family household: Couple family with children",0
"27","Prahran - Windsor","Three persons","Two or more family household: One parent family",0
"28","Prahran - Windsor","Three persons","Two or more family household: Other family",0
"29","Prahran - Windsor","Three persons","Lone person household",0
"30","Prahran - Windsor","Three persons","Group household",843
"31","Prahran - Windsor","Four persons","One family household: Couple family with no children",108
"32","Prahran - Windsor","Four persons","One family household: Couple family with children",1724
"33","Prahran - Windsor","Four persons","One family household: One parent family",108
"34","Prahran - Windsor","Four persons","One family household: Other family",24
"35","Prahran - Windsor","Four persons","Two or more family household: Couple family with no children",32
"36","Prahran - Windsor","Four persons","Two or more family household: Couple family with children",0
"37","Prahran - Windsor","Four persons","Two or more family household: One parent family",32
"38","Prahran - Windsor","Four persons","Two or more family household: Other family",0
"39","Prahran - Windsor","Four persons","Lone person household",0
"40","Prahran - Windsor","Four persons","Group household",212
"41","Prahran - Windsor","Five persons","One family household: Couple family with no children",15
"42","Prahran - Windsor","Five persons","One family household: Couple family with children",500
"43","Prahran - Windsor","Five persons","One family household: One parent family",35
"44","Prahran - Windsor","Five persons","One family household: Other family",15
"45","Prahran - Windsor","Five persons","Two or more family household: Couple family with no children",0
"46","Prahran - Windsor","Five persons","Two or more family household: Couple family with children",0
"47","Prahran - Windsor","Five persons","Two or more family household: One parent family",45
"48","Prahran - Windsor","Five persons","Two or more family household: Other family",0
"49","Prahran - Windsor","Five persons","Lone person household",0
"50","Prahran - Windsor","Five persons","Group household",50
"51","Prahran - Windsor","Six or more persons","One family household: Couple family with no children",0
"52","Prahran - Windsor","Six or more persons","One family household: Couple family with children",90
"53","Prahran - Windsor","Six or more persons","One family household: One parent family",0
"54","Prahran - Windsor","Six or more persons","One family household: Other family",0
"55","Prahran - Windsor","Six or more persons","Two or more family household: Couple family with no children",0
"56","Prahran - Windsor","Six or more persons","Two or more family household: Couple family with children",54
"57","Prahran - Windsor","Six or more persons","Two or more family household: One parent family",0
"58","Prahran - Windsor","Six or more persons","Two or more family household: Other family",0
"59","Prahran - Windsor","Six or more persons","Lone person household",0
"60","Prahran - Windsor","Six or more persons","Group household",42
