"","SA","Household Size","Family household type","Households count"
"1","Gladstone Park - Westmeadows","One person","One family household: Couple family with no children",0
"2","Gladstone Park - Westmeadows","One person","One family household: Couple family with children",0
"3","Gladstone Park - Westmeadows","One person","One family household: One parent family",0
"4","Gladstone Park - Westmeadows","One person","One family household: Other family",0
"5","Gladstone Park - Westmeadows","One person","Two or more family household: Couple family with no children",0
"6","Gladstone Park - Westmeadows","One person","Two or more family household: Couple family with children",0
"7","Gladstone Park - Westmeadows","One person","Two or more family household: One parent family",0
"8","Gladstone Park - Westmeadows","One person","Two or more family household: Other family",0
"9","Gladstone Park - Westmeadows","One person","Lone person household",1144
"10","Gladstone Park - Westmeadows","One person","Group household",0
"11","Gladstone Park - Westmeadows","Two persons","One family household: Couple family with no children",2734
"12","Gladstone Park - Westmeadows","Two persons","One family household: Couple family with children",0
"13","Gladstone Park - Westmeadows","Two persons","One family household: One parent family",754
"14","Gladstone Park - Westmeadows","Two persons","One family household: Other family",128
"15","Gladstone Park - Westmeadows","Two persons","Two or more family household: Couple family with no children",0
"16","Gladstone Park - Westmeadows","Two persons","Two or more family household: Couple family with children",0
"17","Gladstone Park - Westmeadows","Two persons","Two or more family household: One parent family",0
"18","Gladstone Park - Westmeadows","Two persons","Two or more family household: Other family",0
"19","Gladstone Park - Westmeadows","Two persons","Lone person household",0
"20","Gladstone Park - Westmeadows","Two persons","Group household",192
"21","Gladstone Park - Westmeadows","Three persons","One family household: Couple family with no children",210
"22","Gladstone Park - Westmeadows","Three persons","One family household: Couple family with children",2196
"23","Gladstone Park - Westmeadows","Three persons","One family household: One parent family",807
"24","Gladstone Park - Westmeadows","Three persons","One family household: Other family",33
"25","Gladstone Park - Westmeadows","Three persons","Two or more family household: Couple family with no children",0
"26","Gladstone Park - Westmeadows","Three persons","Two or more family household: Couple family with children",0
"27","Gladstone Park - Westmeadows","Three persons","Two or more family household: One parent family",0
"28","Gladstone Park - Westmeadows","Three persons","Two or more family household: Other family",0
"29","Gladstone Park - Westmeadows","Three persons","Lone person household",0
"30","Gladstone Park - Westmeadows","Three persons","Group household",51
"31","Gladstone Park - Westmeadows","Four persons","One family household: Couple family with no children",20
"32","Gladstone Park - Westmeadows","Four persons","One family household: Couple family with children",3900
"33","Gladstone Park - Westmeadows","Four persons","One family household: One parent family",452
"34","Gladstone Park - Westmeadows","Four persons","One family household: Other family",32
"35","Gladstone Park - Westmeadows","Four persons","Two or more family household: Couple family with no children",80
"36","Gladstone Park - Westmeadows","Four persons","Two or more family household: Couple family with children",0
"37","Gladstone Park - Westmeadows","Four persons","Two or more family household: One parent family",92
"38","Gladstone Park - Westmeadows","Four persons","Two or more family household: Other family",0
"39","Gladstone Park - Westmeadows","Four persons","Lone person household",0
"40","Gladstone Park - Westmeadows","Four persons","Group household",0
"41","Gladstone Park - Westmeadows","Five persons","One family household: Couple family with no children",0
"42","Gladstone Park - Westmeadows","Five persons","One family household: Couple family with children",1940
"43","Gladstone Park - Westmeadows","Five persons","One family household: One parent family",195
"44","Gladstone Park - Westmeadows","Five persons","One family household: Other family",0
"45","Gladstone Park - Westmeadows","Five persons","Two or more family household: Couple family with no children",0
"46","Gladstone Park - Westmeadows","Five persons","Two or more family household: Couple family with children",65
"47","Gladstone Park - Westmeadows","Five persons","Two or more family household: One parent family",95
"48","Gladstone Park - Westmeadows","Five persons","Two or more family household: Other family",15
"49","Gladstone Park - Westmeadows","Five persons","Lone person household",0
"50","Gladstone Park - Westmeadows","Five persons","Group household",0
"51","Gladstone Park - Westmeadows","Six or more persons","One family household: Couple family with no children",0
"52","Gladstone Park - Westmeadows","Six or more persons","One family household: Couple family with children",882
"53","Gladstone Park - Westmeadows","Six or more persons","One family household: One parent family",78
"54","Gladstone Park - Westmeadows","Six or more persons","One family household: Other family",0
"55","Gladstone Park - Westmeadows","Six or more persons","Two or more family household: Couple family with no children",0
"56","Gladstone Park - Westmeadows","Six or more persons","Two or more family household: Couple family with children",234
"57","Gladstone Park - Westmeadows","Six or more persons","Two or more family household: One parent family",60
"58","Gladstone Park - Westmeadows","Six or more persons","Two or more family household: Other family",0
"59","Gladstone Park - Westmeadows","Six or more persons","Lone person household",0
"60","Gladstone Park - Westmeadows","Six or more persons","Group household",0
