"","SA","Household Size","Family household type","Households count"
"1","Wyndham Vale","One person","One family household: Couple family with no children",0
"2","Wyndham Vale","One person","One family household: Couple family with children",0
"3","Wyndham Vale","One person","One family household: One parent family",0
"4","Wyndham Vale","One person","One family household: Other family",0
"5","Wyndham Vale","One person","Two or more family household: Couple family with no children",0
"6","Wyndham Vale","One person","Two or more family household: Couple family with children",0
"7","Wyndham Vale","One person","Two or more family household: One parent family",0
"8","Wyndham Vale","One person","Two or more family household: Other family",0
"9","Wyndham Vale","One person","Lone person household",927
"10","Wyndham Vale","One person","Group household",0
"11","Wyndham Vale","Two persons","One family household: Couple family with no children",2620
"12","Wyndham Vale","Two persons","One family household: Couple family with children",0
"13","Wyndham Vale","Two persons","One family household: One parent family",600
"14","Wyndham Vale","Two persons","One family household: Other family",110
"15","Wyndham Vale","Two persons","Two or more family household: Couple family with no children",0
"16","Wyndham Vale","Two persons","Two or more family household: Couple family with children",0
"17","Wyndham Vale","Two persons","Two or more family household: One parent family",0
"18","Wyndham Vale","Two persons","Two or more family household: Other family",0
"19","Wyndham Vale","Two persons","Lone person household",0
"20","Wyndham Vale","Two persons","Group household",284
"21","Wyndham Vale","Three persons","One family household: Couple family with no children",180
"22","Wyndham Vale","Three persons","One family household: Couple family with children",2250
"23","Wyndham Vale","Three persons","One family household: One parent family",957
"24","Wyndham Vale","Three persons","One family household: Other family",36
"25","Wyndham Vale","Three persons","Two or more family household: Couple family with no children",0
"26","Wyndham Vale","Three persons","Two or more family household: Couple family with children",0
"27","Wyndham Vale","Three persons","Two or more family household: One parent family",0
"28","Wyndham Vale","Three persons","Two or more family household: Other family",0
"29","Wyndham Vale","Three persons","Lone person household",0
"30","Wyndham Vale","Three persons","Group household",63
"31","Wyndham Vale","Four persons","One family household: Couple family with no children",32
"32","Wyndham Vale","Four persons","One family household: Couple family with children",3588
"33","Wyndham Vale","Four persons","One family household: One parent family",608
"34","Wyndham Vale","Four persons","One family household: Other family",16
"35","Wyndham Vale","Four persons","Two or more family household: Couple family with no children",44
"36","Wyndham Vale","Four persons","Two or more family household: Couple family with children",0
"37","Wyndham Vale","Four persons","Two or more family household: One parent family",44
"38","Wyndham Vale","Four persons","Two or more family household: Other family",0
"39","Wyndham Vale","Four persons","Lone person household",0
"40","Wyndham Vale","Four persons","Group household",12
"41","Wyndham Vale","Five persons","One family household: Couple family with no children",0
"42","Wyndham Vale","Five persons","One family household: Couple family with children",1935
"43","Wyndham Vale","Five persons","One family household: One parent family",265
"44","Wyndham Vale","Five persons","One family household: Other family",0
"45","Wyndham Vale","Five persons","Two or more family household: Couple family with no children",40
"46","Wyndham Vale","Five persons","Two or more family household: Couple family with children",90
"47","Wyndham Vale","Five persons","Two or more family household: One parent family",80
"48","Wyndham Vale","Five persons","Two or more family household: Other family",0
"49","Wyndham Vale","Five persons","Lone person household",0
"50","Wyndham Vale","Five persons","Group household",0
"51","Wyndham Vale","Six or more persons","One family household: Couple family with no children",0
"52","Wyndham Vale","Six or more persons","One family household: Couple family with children",1068
"53","Wyndham Vale","Six or more persons","One family household: One parent family",210
"54","Wyndham Vale","Six or more persons","One family household: Other family",0
"55","Wyndham Vale","Six or more persons","Two or more family household: Couple family with no children",18
"56","Wyndham Vale","Six or more persons","Two or more family household: Couple family with children",132
"57","Wyndham Vale","Six or more persons","Two or more family household: One parent family",102
"58","Wyndham Vale","Six or more persons","Two or more family household: Other family",0
"59","Wyndham Vale","Six or more persons","Lone person household",0
"60","Wyndham Vale","Six or more persons","Group household",0
